299 44849
1 2 300
1 3 199
1 4 100
1 5 500
1 6 400
1 7 824
1 8 1120
1 9 1220
1 10 1320
1 11 1420
1 12 1544
1 13 1744
1 14 1724
1 15 2119
1 16 2121
1 17 2219
1 18 2344
1 19 2297
1 20 2397
1 21 2405
1 22 2620
1 23 2555
1 24 2705
1 25 2855
1 26 3005
1 27 3155
1 28 3305
1 29 3455
1 30 4219
1 31 4369
1 32 4519
1 33 4520
1 34 4370
1 35 4719
1 36 4919
1 37 5104
1 38 5103
1 39 5471
1 40 5254
1 41 5404
1 42 5253
1 43 5404
1 44 5669
1 45 5554
1 46 5555
1 47 5719
1 48 5819
1 49 5919
1 50 6019
1 51 6119
1 52 6219
1 53 6319
1 54 6669
1 55 6670
1 56 6672
1 57 5572
1 58 5579
1 59 5330
1 60 5476
1 61 5437
1 62 4930
1 63 4678
1 64 4640
1 65 4839
1 66 4528
1 67 4058
1 68 4291
1 69 3859
1 70 3893
1 71 3524
1 72 3125
1 73 3274
1 74 3374
1 75 2875
1 76 2845
1 77 2933
1 78 2951
1 79 2630
1 80 2784
1 81 2538
1 82 2640
1 83 2306
1 84 2404
1 85 2043
1 86 2011
1 87 2158
1 88 1739
1 89 1773
1 90 1850
1 91 1871
1 92 804
1 93 923
1 94 2083
1 95 2228
1 96 2199
1 97 2227
1 98 2326
1 99 2423
1 100 2513
1 101 2538
1 102 2664
1 103 3096
1 104 3375
1 105 4656
1 106 5158
1 107 4948
1 108 5313
1 109 5419
1 110 5346
1 111 5664
1 112 5694
1 113 5763
1 114 6695
1 115 6610
1 116 6571
1 117 6715
1 118 6470
1 119 6628
1 120 6540
1 121 6293
1 122 6392
1 123 5879
1 124 6130
1 125 6145
1 126 6042
1 127 5902
1 128 5685
1 129 3283
1 130 3411
1 131 3453
1 132 3186
1 133 3133
1 134 3192
1 135 3065
1 136 2955
1 137 3050
1 138 2910
1 139 2167
1 140 2247
1 141 1946
1 142 1766
1 143 1423
1 144 1100
1 145 980
1 146 1027
1 147 894
1 148 913
1 149 886
1 150 1147
1 151 1151
1 152 1164
1 153 1183
1 154 1212
1 155 1250
1 156 1498
1 157 1720
1 158 2013
1 159 2172
1 160 2394
1 161 2293
1 162 3058
1 163 3132
1 164 3262
1 165 3501
1 166 3536
1 167 4157
1 168 4062
1 169 5558
1 170 5412
1 171 5900
1 172 5831
1 173 5813
1 174 5713
1 175 6076
1 176 6047
1 177 5978
1 178 6117
1 179 5970
1 180 6724
1 181 6743
1 182 6763
1 183 6784
1 184 6818
1 185 6661
1 186 6564
1 187 6091
1 188 6045
1 189 5994
1 190 5861
1 191 5606
1 192 5657
1 193 5517
1 194 5475
1 195 5448
1 196 5407
1 197 4204
1 198 4163
1 199 3600
1 200 3510
1 201 3574
1 202 3376
