120 7259
1 2 534
1 3 434
1 4 294
1 5 593
1 6 409
1 7 332
1 8 232
1 9 464
1 10 566
1 11 552
1 12 802
1 13 633
1 14 257
1 15 187
1 16 91
1 17 412
1 18 400
1 19 472
1 20 389
1 21 610
1 22 340
1 23 510
1 24 153
1 25 511
1 26 269
1 27 525
1 28 150
1 29 80
1 30 130
1 31 401
1 32 134
1 33 666
1 34 259
1 35 505
1 36 453
1 37 627
1 38 339
1 39 710
1 40 243
1 41 376
1 42 449
1 43 505
1 44 322
1 45 185
1 46 353
1 47 324
1 48 388
1 49 447
1 50 360
1 51 605
1 52 656
1 53 573
1 54 293
1 55 372
1 56 330
1 57 610
1 58 598
1 59 214
1 60 154
1 61 70
1 62 606
1 63 631
1 64 642
1 65 503
1 66 372
1 67 641
1 68 561
1 69 478
1 70 247
1 71 317
1 72 272
1 73 575
1 74 219
1 75 293
1 76 54
1 77 648
1 78 211
1 79 568
1 80 497
1 81 290
1 82 475
1 83 654
1 84 445
1 85 375
1 86 268
1 87 261
1 88 710
1 89 396
1 90 295
1 91 651
1 92 175
1 93 585
1 94 250
1 95 717
1 96 246
1 97 788
1 98 426
1 99 596
1 100 634
1 101 507
1 102 463
1 103 408
1 104 529
1 105 192
1 106 529
1 107 434
1 108 535
1 109 630
1 110 446
1 111 166
1 112 471
1 113 442
1 114 523
1 115 566
1 116 235
1 117 432
1 118 435
1 119 369
1 120 121
2 3 107
2 4 241
2 5 190
2 6 351
2 7 320
2 8 354
2 9 124
2 10 508
2 11 80
2 12 316
2 13 432
2 14 641
2 15 577
2 16 450
2 17 624
2 18 752
2 19 805
2 20 665
2 21 76
2 22 730
2 23 152
2 24 447
2 25 844
2 26 283
2 27 157
2 28 539
2 29 507
2 30 520
2 31 791
2 32 524
2 33 942
2 34 281
2 35 447
2 36 358
2 37 334
2 38 275
2 39 283
2 40 353
2 41 520
2 42 594
2 43 781
2 44 611
2 45 575
2 46 638
2 47 314
2 48 234
2 49 664
2 50 606
2 51 133
2 52 932
2 53 113
2 54 384
2 55 283
2 56 479
2 57 297
2 58 874
2 59 604
2 60 401
2 61 464
2 62 349
2 63 228
2 64 129
2 65 779
2 66 762
2 67 348
2 68 837
2 69 754
2 70 316
2 71 336
2 72 382
2 73 276
2 74 479
2 75 683
2 76 529
2 77 188
2 78 601
2 79 844
2 80 150
2 81 680
2 82 65
2 83 341
2 84 387
2 85 765
2 86 658
2 87 519
2 88 184
2 89 291
2 90 424
2 91 927
2 92 565
2 93 67
2 94 640
2 95 221
2 96 454
2 97 302
2 98 596
2 99 575
2 100 910
2 101 209
2 102 186
2 103 169
2 104 389
2 105 412
2 106 286
2 107 710
2 108 811
2 109 108
2 110 252
2 111 518
2 112 313
2 113 718
2 114 230
2 115 45
2 116 313
2 117 822
2 118 653
2 119 167
2 120 511
3 4 148
3 5 137
3 6 240
3 7 232
3 8 261
3 9 88
3 10 397
3 11 127
3 12 336
3 13 479
3 14 541
3 15 477
3 16 357
3 17 531
3 18 659
3 19 712
3 20 572
3 21 183
3 22 630
3 23 134
3 24 354
3 25 751
3 26 190
3 27 95
3 28 446
3 29 414
3 30 427
3 31 691
3 32 431
3 33 849
3 34 188
3 35 336
3 36 247
3 37 251
3 38 187
3 39 254
3 40 260
3 41 427
3 42 501
3 43 688
3 44 518
3 45 482
3 46 545
3 47 191
3 48 127
3 49 571
3 50 513
3 51 180
3 52 839
3 53 101
3 54 274
3 55 199
3 56 386
3 57 234
3 58 781
3 59 504
3 60 308
3 61 371
3 62 266
3 63 175
3 64 176
3 65 686
3 66 662
3 67 265
3 68 744
3 69 661
