152 11627
1 2 1150
1 3 2550
1 4 3700
1 5 5100
1 6 6250
1 7 7650
1 8 8800
1 9 9358
1 10 8204
1 11 6810
1 12 5656
1 13 4262
1 14 3110
1 15 1723
1 16 604
1 17 9340
1 18 9170
1 19 8192
1 20 7916
1 21 7997
1 22 6795
1 23 6629
1 24 5649
1 25 5455
1 26 5375
1 27 4257
1 28 4101
1 29 3119
1 30 2925
1 31 2849
1 32 1755
1 33 1640
1 34 742
1 35 589
1 36 605
1 37 1381
1 38 3795
1 39 6317
1 40 8855
1 41 10354
1 42 9801
1 43 8462
1 44 8004
1 45 7001
1 46 6715
1 47 6278
1 48 6254
1 49 6374
1 50 6476
1 51 6492
1 52 6838
1 53 6943
1 54 7147
1 55 8118
1 56 8214
1 57 8544
1 58 9901
1 59 9987
1 60 10389
1 61 10343
1 62 10221
1 63 10106
1 64 10045
1 65 8518
1 66 8429
1 67 8336
1 68 8286
1 69 7151
1 70 7117
1 71 7061
1 72 7029
1 73 6536
1 74 6575
1 75 6577
1 76 6569
1 77 7150
1 78 7242
1 79 7591
1 80 8051
1 81 8783
1 82 9497
1 83 10471
1 84 11339
1 85 11927
1 86 11045
1 87 10052
1 88 9310
1 89 8534
1 90 8023
1 91 7592
1 92 7420
1 93 7688
1 94 7664
1 95 7693
1 96 7856
1 97 8178
1 98 8181
1 99 8268
1 100 8761
1 101 9362
1 102 9388
1 103 9516
1 104 10237
1 105 11019
1 106 11060
1 107 11213
1 108 12077
1 109 12036
1 110 11828
1 111 10234
1 112 10069
1 113 8809
1 114 8712
1 115 7967
1 116 7962
1 117 15738
1 118 15382
1 119 14563
1 120 14304
1 121 13766
1 122 13625
1 123 13413
1 124 13403
1 125 13524
1 126 13626
1 127 13680
1 128 13633
1 129 13749
1 130 13854
1 131 13984
1 132 13957
1 133 14428
1 134 14533
1 135 14730
1 136 14721
1 137 15502
1 138 15604
1 139 15856
1 140 15864
1 141 15799
1 142 15725
1 143 15683
1 144 14704
1 145 14651
1 146 14619
1 147 13993
1 148 13964
1 149 13945
1 150 13725
1 151 13726
1 152 13719
2 3 1400
2 4 2550
2 5 3950
2 6 5100
2 7 6500
2 8 7650
2 9 8209
2 10 7054
2 11 5660
2 12 4507
2 13 3115
2 14 1966
2 15 608
2 16 650
2 17 8192
2 18 8023
2 19 7045
2 20 6769
2 21 6850
2 22 5649
2 23 5487
2 24 4506
2 25 4311
2 26 4232
2 27 3119
2 28 2973
2 29 1995
2 30 1804
2 31 1732
2 32 742
2 33 758
2 34 816
2 35 1048
2 36 963
2 37 725
2 38 2675
2 39 5176
2 40 7709
2 41 9463
2 42 8945
2 43 7734
2 44 7342
2 45 6563
2 46 6386
2 47 6273
2 48 6377
2 49 6490
2 50 6586
2 51 6510
2 52 6511
2 53 6616
2 54 6741
2 55 7460
2 56 7561
2 57 7843
2 58 9052
2 59 9142
2 60 9517
2 61 9478
2 62 9369
2 63 9263
2 64 9206
2 65 7828
2 66 7762
2 67 7683
2 68 7639
2 69 6762
2 70 6761
2 71 6728
2 72 6706
2 73 6571
2 74 6671
2 75 6647
2 76 6678
2 77 7242
2 78 7150
2 79 7286
2 80 7591
2 81 8169
2 82 8783
2 83 9663
2 84 10471
2 85 11048
2 86 10221
2 87 9312
2 88 8661
2 89 8023
2 90 7653
2 91 7419
2 92 7424
2 93 7737
2 94 7701
2 95 7700
