76 2925
1 2 1118
1 3 3621
1 4 3891
1 5 5206
1 6 4884
1 7 4650
1 8 4975
1 9 6248
1 10 6408
1 11 8009
1 12 7803
1 13 8500
1 14 8664
1 15 9414
1 16 9522
1 17 9031
1 18 9408
1 19 6180
1 20 5561
1 21 3833
1 22 3050
1 23 1931
1 24 4750
1 25 4366
1 26 6792
1 27 7403
1 28 8291
1 29 7410
1 30 6647
1 31 6524
1 32 8488
1 33 8985
1 34 10286
1 35 9588
1 36 9737
1 37 9638
1 38 11029
1 39 11416
1 40 11536
1 41 12092
1 42 9793
1 43 9081
1 44 8509
1 45 7800
1 46 6587
1 47 9500
1 48 9055
1 49 11147
1 50 11815
1 51 12470
1 52 11449
1 53 10577
1 54 10271
1 55 12255
1 56 12865
1 57 13878
1 58 12965
1 59 12748
1 60 12483
1 61 14134
1 62 14667
1 63 15158
1 64 15782
1 65 14098
1 66 13384
1 67 13238
1 68 12550
1 69 11322
1 70 16269
1 71 17937
1 72 18831
1 73 18986
1 74 10468
1 75 3606
1 76 3716
2 3 2926
2 4 3360
2 5 4556
2 6 4049
2 7 3684
2 8 3950
2 9 5393
2 10 5640
2 11 7204
2 12 6894
2 13 7517
2 14 7650
2 15 8502
2 16 8661
2 17 8298
2 18 8727
2 19 5766
2 20 5092
2 21 4200
2 22 3688
2 23 2860
2 24 5344
2 25 4750
2 26 6806
2 27 7464
2 28 8194
2 29 7224
2 30 6394
2 31 6178
2 32 8176
2 33 8731
2 34 9915
2 35 9128
2 36 9155
2 37 9005
2 38 10490
2 39 10928
2 40 11187
2 41 11774
2 42 9783
2 43 9067
2 44 8950
2 45 8360
2 46 7252
2 47 10050
2 48 9500
2 49 11367
2 50 12052
2 51 12596
2 52 11537
2 53 10645
2 54 10288
2 55 12237
2 56 12875
2 57 13778
2 58 12815
2 59 12500
2 60 12197
2 61 13890
2 62 14456
2 63 15052
2 64 15691
2 65 14258
2 66 13551
2 67 13700
2 68 13088
2 69 11922
2 70 16886
2 71 17994
2 72 18784
2 73 18924
2 74 9361
2 75 3640
2 76 3829
3 4 700
3 5 1629
3 6 1368
3 7 1628
3 8 2193
3 9 2700
3 10 2789
3 11 4398
3 12 4307
3 13 5168
3 14 5441
3 15 5900
3 16 5941
3 17 5413
3 18 5814
3 19 3002
3 20 2290
3 21 3572
3 22 3963
3 23 4209
3 24 5022
3 25 3991
3 26 4750
3 27 5450
3 28 5818
3 29 4740
3 30 3842
3 31 3489
3 32 5464
3 33 6082
3 34 7110
3 35 6256
3 36 6231
3 37 6080
3 38 7574
3 39 8032
3 40 8390
3 41 9003
3 42 7501
3 43 6807
3 44 7748
3 45 7536
3 46 6850
3 47 9081
3 48 8271
3 49 9500
3 50 10200
3 51 10496
3 52 9391
3 53 8485
3 54 8041
3 55 9876
3 56 10551
3 57 11264
3 58 10240
3 59 9801
3 60 9458
3 61 11183
3 62 11783
3 63 12514
3 64 13170
3 65 12193
3 66 11513
3 67 12346
3 68 11958
3 69 11012
3 70 15891
3 71 15687
3 72 16304
3 73 16420
3 74 7865
3 75 6471
3 76 6690
4 5 1369
4 6 1628
4 7 2163
4 8 2746
4 9 2789
4 10 2700
4 11 4308
4 12 4397
4 13 5361
4 14 5686
4 15 5941
4 16 5900
4 17 5202
4 18 5536
4 19 2421
4 20 1733
4 21 3100
4 22 3669
4 23 4150
4 24 4539
4 25 3465
4 26 4050
4 27 4750
4 28 5139
4 29 4074
4 30 3185
4 31 2873
4 32 4867
4 33 5464
4 34 6566
4 35 5768
4 36 5849
4 37 5748
4 38 7156
4 39 7574
4 40 7842
4 41 8442
4 42 6817
4 43 6119
