107 5777
1 2 400
1 3 200
1 4 283
1 5 447
1 6 283
1 7 806
1 8 750
1 9 985
1 10 922
1 11 950
1 12 971
1 13 1500
1 14 1552
1 15 1700
1 16 1712
1 17 1746
1 18 1712
1 19 2300
1 20 2335
1 21 2500
1 22 2508
1 23 2532
1 24 2508
1 25 3100
1 26 3126
1 27 3300
1 28 3306
1 29 3324
1 30 3306
1 31 4000
1 32 4020
1 33 4200
1 34 4205
1 35 4219
1 36 4205
1 37 4900
1 38 4916
1 39 5100
1 40 5104
1 41 5116
1 42 5104
1 43 5800
1 44 5764
1 45 6000
1 46 6003
1 47 5963
1 48 5953
1 49 6600
1 50 6612
1 51 6800
1 52 6803
1 53 6812
1 54 6803
1 55 10087
1 56 9566
1 57 9028
1 58 8552
1 59 8148
1 60 7858
1 61 7641
1 62 7510
1 63 7453
1 64 7650
1 65 8050
1 66 7653
1 67 7853
1 68 8052
1 69 8080
1 70 7687
1 71 7901
1 72 8100
1 73 7709
1 74 7796
1 75 8189
1 76 7837
1 77 8032
1 78 8228
1 79 7988
1 80 8372
1 81 8048
1 82 8238
1 83 8429
1 84 8254
1 85 8626
1 86 8331
1 87 8515
1 88 8700
1 89 8633
1 90 8989
1 91 8727
1 92 8903
1 93 9080
1 94 9085
1 95 9424
1 96 9194
1 97 9361
1 98 9530
1 99 9600
1 100 9893
1 101 9722
1 102 9850
1 103 10010
1 104 10104
1 105 10410
1 106 10235
1 107 10386
2 3 447
2 4 632
2 5 200
2 6 283
2 7 700
2 8 850
2 9 900
2 10 922
2 11 1031
2 12 1124
2 13 1552
2 14 1500
2 15 1746
2 16 1803
2 17 1700
2 18 1712
2 19 2335
2 20 2300
2 21 2532
2 22 2571
2 23 2500
2 24 2508
2 25 3126
2 26 3100
2 27 3324
2 28 3354
2 29 3300
2 30 3306
2 31 4020
2 32 4000
2 33 4219
2 34 4243
2 35 4200
2 36 4205
2 37 4916
2 38 4900
2 39 5116
2 40 5135
2 41 5100
2 42 5104
2 43 5814
2 44 5750
2 45 6013
2 46 6030
2 47 5950
2 48 5953
2 49 6612
2 50 6600
2 51 6812
2 52 6826
2 53 6800
2 54 6803
2 55 9795
2 56 9258
2 57 8701
2 58 8206
2 59 7784
2 60 7480
2 61 7252
2 62 7114
2 63 7053
2 64 7250
2 65 7650
2 66 7253
2 67 7453
2 68 7653
2 69 7682
2 70 7289
2 71 7504
2 72 7703
2 73 7312
2 74 7404
2 75 7796
2 76 7447
2 77 7641
2 78 7837
2 79 7606
2 80 7988
2 81 7669
2 82 7858
2 83 8048
2 84 7885
2 85 8254
2 86 7966
2 87 8148
2 88 8331
2 89 8280
2 90 8633
2 91 8379
2 92 8552
2 93 8727
2 94 8751
2 95 9085
2 96 8864
2 97 9028
2 98 9194
2 99 9285
2 100 9570
2 101 9411
2 102 9534
2 103 9691
2 104 9804
2 105 10104
2 106 9940
2 107 10087
3 4 200
3 5 400
3 6 200
3 7 640
3 8 550
3 9 806
3 10 728
3 11 750
3 12 776
3 13 1300
3 14 1360
3 15 1500
3 16 1513
3 17 1552
3 18 1513
3 19 2100
3 20 2138
3 21 2300
3 22 2309
3 23 2335
3 24 2309
3 25 2900
3 26 2927
3 27 3100
3 28 3106
3 29 3126
3 30 3106
3 31 3800
3 32 3821
3 33 4000
3 34 4005
3 35 4020
3 36 4005
3 37 4700
3 38 4717
3 39 4900
3 40 4904
3 41 4916
3 42 4904
3 43 5600
3 44 5564
3 45 5800
3 46 5803
3 47 5764
3 48 5753
3 49 6400
3 50 6412
3 51 6600
3 52 6603
3 53 6612
3 54 6603
3 55 9953
3 56 9442
3 57 8917
3 58 8456
3 59 8069
3 60 7797
3 61 7600
3 62 7488
3 63 7450
3 64 7653
3 65 8052
3 66 7650
3 67 7850
3 68 8050
3 69 8066
3 70 7670
3 71 7881
3 72 8080
3 73 7687
3 74 7760
3 75 8154
3 76 7796
3 77 7992
3 78 8189
3 79 7933
3 80 8319
3 81 7988
3 82 8180
3 83 8372
3 84 8181
3 85 8556
3 86 8254
3 87 8440
3 88 8626
3 89 8542
3 90 8902
3 91 8633
3 92 8810
3 93 8989
3 94 8978
3 95 9322
3 96 9085
3 97 9254
3 98 9424
3 99 9481
3 100 9778
3 101 9600
3 102 9731
3 103 9893
3 104 9974
3 105 10284
3 106 10104
3 107 10256
4 5 600
4 6 400
4 7 781
4 8 585
4 9 922
4 10 806
4 11 776
4 12 750
4 13 1315
4 14 1432
4 15 1513
4 16 1500
4 17 1616
4 18 1552
4 19 2110
4 20 2184
4 21 2309
4 22 2300
4 23 2377
