48 1175
0 1 593
0 2 409
0 3 566
0 4 633
0 5 257
0 6 91
0 7 412
0 8 378
0 9 593
0 10 150
0 11 659
0 12 80
0 13 434
0 14 455
0 15 134
0 16 649
0 17 259
0 18 505
0 19 710
0 20 488
0 21 353
0 22 324
0 23 605
0 24 372
0 25 330
0 26 581
0 27 154
0 28 70
0 29 606
0 30 585
0 31 544
0 32 496
0 33 317
0 34 648
0 35 211
0 36 475
0 37 654
0 38 710
0 39 585
0 40 246
0 41 788
0 42 446
0 43 166
0 44 523
0 45 235
0 46 369
0 47 121
1 2 258
1 3 331
1 4 586
1 5 602
1 6 509
1 7 627
1 8 755
1 9 416
1 10 598
1 11 488
1 12 566
1 13 893
1 14 417
1 15 583
1 16 945
1 17 364
1 18 354
1 19 117
1 20 784
1 21 641
1 22 275
1 23 287
1 24 229
1 25 484
1 26 877
1 27 460
1 28 523
1 29 183
1 30 427
1 31 840
1 32 525
1 33 289
1 34 68
1 35 660
1 36 137
1 37 151
1 38 239
1 39 135
1 40 373
1 41 208
1 42 162
1 43 437
1 44 81
1 45 371
1 46 205
1 47 570
2 3 171
2 4 723
2 5 522
2 6 325
2 7 506
2 8 634
2 9 564
2 10 414
2 11 630
2 12 382
2 13 699
2 14 433
2 15 399
2 16 824
2 17 180
2 18 110
2 19 375
2 20 663
2 21 520
2 22 91
2 23 431
2 24 39
2 25 361
2 26 756
2 27 276
2 28 339
2 29 216
2 30 563
2 31 719
2 32 595
2 33 105
2 34 316
2 35 476
2 36 295
2 37 319
2 38 487
2 39 385
2 40 183
2 41 456
2 42 111
2 43 247
2 44 188
2 45 187
2 46 289
2 47 386
3 4 874
3 5 679
3 6 482
3 7 663
3 8 791
3 9 721
3 10 571
3 11 787
3 12 539
3 13 856
3 14 590
3 15 566
3 16 981
3 17 337
3 18 70
3 19 354
3 20 820
3 21 677
3 22 248
3 23 588
3 24 196
3 25 518
3 26 913
3 27 433
3 28 496
3 29 147
3 30 720
3 31 876
3 32 751
3 33 262
3 34 362
3 35 633
3 36 452
3 37 266
3 38 546
3 39 458
3 40 340
3 41 488
3 42 268
3 43 404
3 44 255
3 45 344
3 46 446
3 47 543
4 5 390
4 6 598
4 7 227
4 8 397
4 9 271
4 10 488
4 11 205
4 12 572
4 13 524
4 14 313
4 15 530
4 16 446
4 17 555
4 18 819
4 19 679
4 20 289
4 21 282
4 22 638
4 23 313
4 24 686
4 25 378
4 26 370
4 27 612
4 28 569
4 29 715
4 30 179
4 31 311
4 32 147
4 33 631
4 34 584
4 35 466
4 36 437
4 37 755
4 38 616
4 39 499
4 40 745
4 41 724
4 42 624
4 43 749
4 44 596
4 45 581
4 46 537
4 47 518
5 6 228
5 7 169
5 8 175
5 9 445
5 10 112
5 11 511
5 12 196
5 13 231
5 14 304
5 15 154
5 16 423
5 17 272
5 18 618
5 19 693
5 20 262
5 21 110
5 22 437
5 23 445
5 24 485
5 25 119
5 26 355
5 27 298
5 28 191
5 29 719
5 30 437
5 31 318
5 32 253
5 33 430
5 34 598
5 35 74
5 36 428
5 37 767
5 38 660
5 39 535
5 40 472
5 41 738
5 42 559
5 43 435
5 44 636
5 45 348
5 46 328
5 47 142
6 7 383
6 8 349
6 9 509
6 10 120
6 11 575
6 12 77
6 13 405
6 14 371
6 15 105
6 16 620
6 17 175
6 18 421
6 19 626
6 20 459
6 21 324
6 22 240
6 23 520
6 24 288
6 25 260
6 26 552
6 27 63
6 28 27
6 29 522
6 30 501
6 31 515
6 32 468
6 33 233
6 34 564
6 35 182
6 36 391
6 37 570
6 38 626
6 39 501
6 40 237
6 41 704
6 42 362
6 43 150
6 44 439
6 45 151
6 46 286
6 47 84
7 8 167
7 9 293
7 10 267
7 11 304
7 12 351
7 13 303
7 14 228
7 15 309
7 16 357
7 17 338
7 18 602
7 19 720
7 20 196
7 21 61
7 22 421
7 23 470
7 24 469
7 25 150
7 26 289
7 27 453
7 28 346
7 29 703
7 30 196
7 31 252
7 32 85
7 33 414
7 34 625
7 35 243
7 36 452
7 37 751
7 38 687
7 39 562
7 40 528
7 41 765
7 42 543
7 43 590
7 44 620
7 45 364
7 46 355
7 47 297
8 9 429
8 10 233
8 11 470
8 12 317
8 13 138
8 14 394
8 15 275
8 16 280
8 17 466
8 18 730
8 19 848
8 20 119
8 21 125
8 22 549
8 23 598
8 24 597
8 25 278
8 26 212
8 27 419
8 28 312
8 29 831
8 30 362
8 31 175
