144 10439
1 2 150
1 3 304
1 4 403
1 5 527
1 6 627
1 7 4450
1 8 4453
1 9 4750
1 10 4850
1 11 4975
1 12 5075
1 13 6204
1 14 6227
1 15 5234
1 16 5136
1 17 4942
1 18 4845
1 19 4490
1 20 4540
1 21 4609
1 22 1826
1 23 1901
1 24 1343
1 25 1297
1 26 1226
1 27 1201
1 28 600
1 29 900
1 30 1200
1 31 2595
1 32 2476
1 33 2359
1 34 2247
1 35 1384
1 36 1416
1 37 2801
1 38 2928
1 39 3057
1 40 3188
1 41 5028
1 42 5124
1 43 6858
1 44 6913
1 45 6970
1 46 3985
1 47 4079
1 48 4174
1 49 4509
1 50 4482
1 51 4457
1 52 4434
1 53 4413
1 54 4394
1 55 4377
1 56 4363
1 57 4351
1 58 4341
1 59 4270
1 60 4365
1 61 5365
1 62 5425
1 63 5486
1 64 5548
1 65 5611
1 66 5675
1 67 5741
1 68 5807
1 69 5874
1 70 5942
1 71 7027
1 72 7086
1 73 8247
1 74 8185
1 75 8110
1 76 8051
1 77 7919
1 78 8043
1 79 6530
1 80 6521
1 81 6512
1 82 6507
1 83 6550
1 84 6700
1 85 7150
1 86 7450
1 87 7355
1 88 7550
1 89 8422
1 90 8678
1 91 9447
1 92 9600
1 93 9257
1 94 9202
1 95 9302
1 96 9249
1 97 9095
1 98 9042
1 99 8937
1 100 8547
1 101 8499
1 102 8453
1 103 8410
1 104 7752
1 105 7745
1 106 7891
1 107 7885
1 108 7733
1 109 7729
1 110 7750
1 111 8242
1 112 8273
1 113 8307
1 114 8344
1 115 10403
1 116 11806
1 117 11894
1 118 11981
1 119 12069
1 120 12157
1 121 11613
1 122 11579
1 123 11545
1 124 11512
1 125 11479
1 126 11448
1 127 11417
1 128 11387
1 129 11357
1 130 11329
1 131 10503
1 132 10602
1 133 10701
1 134 10801
1 135 10881
1 136 10885
1 137 10890
1 138 10896
1 139 10903
1 140 10910
1 141 10919
1 142 10928
1 143 10938
1 144 10949
2 3 361
2 4 447
2 5 562
2 6 656
2 7 4453
2 8 4450
2 9 4754
2 10 4854
2 11 4979
2 12 5079
2 13 6191
2 14 6209
2 15 5202
2 16 5104
2 17 4908
2 18 4810
2 19 4473
2 20 4513
2 21 4572
2 22 1783
