200 20099
1 2 1700
1 3 1846
1 4 942
1 5 2709
1 6 1440
1 7 1315
1 8 1751
1 9 1227
1 10 1379
1 11 1954
1 12 543
1 13 744
1 14 1289
1 15 511
1 16 1371
1 17 1957
1 18 877
1 19 1267
1 20 956
1 21 2105
1 22 1759
1 23 2016
1 24 659
1 25 2052
1 26 1051
1 27 462
1 28 2478
1 29 845
1 30 1615
1 31 1137
1 32 807
1 33 1649
1 34 2229
1 35 1739
1 36 1491
1 37 1043
1 38 2487
1 39 2392
1 40 379
1 41 1641
1 42 1195
1 43 2875
1 44 1520
1 45 1647
1 46 577
1 47 1203
1 48 1729
1 49 862
1 50 2217
1 51 1523
1 52 1977
1 53 32
1 54 1545
1 55 1114
1 56 2651
1 57 1513
1 58 2503
1 59 1783
1 60 1059
1 61 948
1 62 2002
1 63 1473
1 64 961
1 65 1024
1 66 1443
1 67 1040
1 68 1691
1 69 1599
1 70 2351
1 71 2455
1 72 2218
1 73 1863
1 74 1562
1 75 1638
1 76 2456
1 77 1238
1 78 1254
1 79 741
1 80 1224
1 81 1724
1 82 1366
1 83 2029
1 84 1859
1 85 216
1 86 2526
1 87 2317
1 88 2508
1 89 1831
1 90 2142
1 91 2316
1 92 1362
1 93 925
1 94 2431
1 95 2401
1 96 2037
1 97 1833
1 98 2407
1 99 1272
1 100 1650
1 101 966
1 102 2344
1 103 2166
1 104 1811
1 105 2818
1 106 1011
1 107 1428
1 108 1382
1 109 1439
1 110 848
1 111 129
1 112 1387
1 113 3009
1 114 2356
1 115 117
1 116 1616
1 117 130
1 118 1290
1 119 1440
1 120 1240
1 121 475
1 122 1673
1 123 490
1 124 1187
1 125 1549
1 126 2220
1 127 1323
1 128 1040
1 129 2067
1 130 2315
1 131 1847
1 132 189
1 133 3077
1 134 1769
1 135 1218
1 136 924
1 137 2837
1 138 1129
1 139 2383
1 140 2047
1 141 2603
1 142 1625
1 143 2091
1 144 2225
1 145 274
1 146 2033
1 147 538
1 148 2585
1 149 1038
1 150 2195
1 151 1337
1 152 2683
1 153 1459
1 154 2117
1 155 1613
1 156 1686
1 157 1340
1 158 1184
1 159 471
1 160 788
1 161 1392
1 162 938
1 163 887
1 164 2021
1 165 1937
1 166 1921
1 167 1341
1 168 1977
1 169 1784
1 170 1818
1 171 2565
1 172 596
1 173 2021
1 174 450
1 175 1385
1 176 3112
1 177 869
1 178 2662
1 179 1301
1 180 1814
1 181 1597
1 182 2710
1 183 1632
1 184 910
1 185 2031
1 186 1242
1 187 1376
1 188 1558
1 189 1772
1 190 1074
1 191 369
1 192 1211
1 193 994
1 194 1620
1 195 2946
1 196 2608
1 197 1621
1 198 452
1 199 1163
1 200 2616
2 3 1118
2 4 1353
2 5 1157
2 6 552
2 7 2851
2 8 972
2 9 2574
2 10 1824
2 11 2632
2 12 1581
2 13 1022
2 14 1561
