150 11324
1 2 1693
1 3 2252
1 4 1104
1 5 2523
1 6 397
1 7 1447
1 8 425
1 9 1424
1 10 749
1 11 902
1 12 1547
1 13 2554
1 14 2378
1 15 1015
1 16 1259
1 17 1018
1 18 1167
1 19 814
1 20 1405
1 21 885
1 22 1330
1 23 882
1 24 1206
1 25 1194
1 26 1511
1 27 1572
1 28 416
1 29 2081
1 30 2145
1 31 887
1 32 790
1 33 2641
1 34 1804
1 35 1576
1 36 1173
1 37 2518
1 38 1225
1 39 2102
1 40 1358
1 41 2698
1 42 661
1 43 2251
1 44 1668
1 45 923
1 46 2115
1 47 429
1 48 2523
1 49 442
1 50 1707
1 51 1129
1 52 2474
1 53 1010
1 54 1394
1 55 1708
1 56 795
1 57 1360
1 58 718
1 59 1031
1 60 1152
1 61 1043
1 62 1260
1 63 288
1 64 1366
1 65 1250
1 66 1286
1 67 593
1 68 1618
1 69 1241
1 70 1387
1 71 2635
1 72 802
1 73 1531
1 74 942
1 75 628
1 76 2649
1 77 1048
1 78 2442
1 79 1008
1 80 863
1 81 1220
1 82 2186
1 83 1716
1 84 888
1 85 1734
1 86 1508
1 87 1255
1 88 1219
1 89 806
1 90 644
1 91 753
1 92 303
1 93 413
1 94 1359
1 95 2431
1 96 2377
1 97 815
1 98 783
1 99 1468
1 100 2643
1 101 2097
1 102 1513
1 103 2663
1 104 1370
1 105 473
1 106 846
1 107 2055
1 108 824
1 109 719
1 110 1017
1 111 1509
1 112 2057
1 113 533
1 114 1549
1 115 1989
1 116 1951
1 117 1502
1 118 1370
1 119 1018
1 120 1974
1 121 2126
1 122 709
1 123 2147
1 124 1471
1 125 1147
1 126 2327
1 127 1114
1 128 2413
1 129 1546
1 130 78
1 131 420
1 132 2139
1 133 729
1 134 1000
1 135 1677
1 136 2409
1 137 1099
1 138 937
1 139 649
1 140 1495
1 141 1007
1 142 426
1 143 878
1 144 1522
1 145 1277
1 146 2650
1 147 2271
1 148 533
1 149 1725
1 150 1382
2 3 1708
2 4 2403
2 5 1186
2 6 2057
2 7 1392
2 8 1620
2 9 1343
2 10 2442
2 11 2359
2 12 1606
2 13 970
2 14 1662
2 15 2446
2 16 2831
2 17 2455
2 18 2837
2 19 2310
2 20 1603
2 21 2502
2 22 2897
2 23 1921
2 24 2895
2 25 893
2 26 2671
2 27 1737
2 28 1363
2 29 1501
2 30 1191
2 31 1592
2 32 2166
2 33 1069
2 34 1451
2 35 1893
2 36 2858
2 37 1143
2 38 2917
2 39 961
2 40 337
2 41 1984
2 42 1536
2 43 1835
2 44 257
2 45 2124
2 46 1636
2 47 1933
2 48 1596
2 49 2094
2 50 416
2 51 1147
2 52 1302
2 53 2577
2 54 331
2 55 1529
2 56 1903
2 57 1400
2 58 1161
2 59 2626
2 60 1851
2 61 1006
2 62 1803
2 63 1979
2 64 332
2 65 2527
2 66 2618
2 67 1103
2 68 711
2 69 573
2 70 2887
2 71 1902
2 72 2459
2 73 462
2 74 2544
2 75 2076
2 76 1045
2 77 1664
2 78 1262
2 79 2647
2 80 1670
2 81 843
2 82 570
2 83 1513
2 84 2581
2 85 832
2 86 1752
2 87 1219
2 88 2806
2 89 1420
2 90 2302
2 91 1978
2 92 1769
2 93 1400
2 94 2963
2 95 794
2 96 1201
2 97 2093
2 98 1911
2 99 3156
2 100 1831
2 101 1060
2 102 3206
2 103 1148
2 104 3063
2 105 1221
2 106 2489
2 107 1150
2 108 942
2 109 2046
2 110 1671
2 111 3201
2 112 1333
2 113 2202
2 114 281
2 115 1853
2 116 447
2 117 1362
2 118 2476
2 119 2108
2 120 1857
2 121 1171
2 122 1574
2 123 1814
2 124 2632
2 125 1130
2 126 681
2 127 2743
2 128 2028
2 129 2801
2 130 1626
2 131 1617
2 132 1448
2 133 1230
2 134 2585
2 135 1160
2 136 1844
2 137 2728
2 138 1066
2 139 1802
2 140 1118
2 141 2596
2 142 1267
2 143 1976
2 144 210
2 145 1214
2 146 1105
2 147 876
2 148 1188
2 149 1629
2 150 1770
3 4 3333
3 5 1074
3 6 2623
3 7 811
3 8 2502
3 9 829
3 10 2794
3 11 2265
3 12 782
3 13 1533
3 14 221
3 15 2280
3 16 3482
3 17 2293
3 18 3286
3 19 3066
3 20 934
3 21 2582
3 22 3552
3 23 1703
3 24 3246
3 25 1184
3 26 3717
3 27 846
3 28 1856
3 29 214
3 30 592
3 31 2770
3 32 2087
3 33 1533
3 34 448
3 35 983
3 36 3047
3 37 1133
3 38 3216
3 39 851
3 40 1731
3 41 451
3 42 2592
3 43 171
3 44 1452
3 45 1896
3 46 139
3 47 2139
3 48 507
3 49 2670
3 50 1293
3 51 1138
3 52 823
3 53 3246
3 54 1828
3 55 567
3 56 2917
3 57 903
3 58 1572
3 59 2626
3 60 1378
3 61 1275
3 62 1228
3 63 2474
3 64 1651
3 65 3480
3 66 3529
3 67 1872
3 68 1021
3 69 1424
3 70 3631
3 71 401
3 72 2640
3 73 1287
3 74 2583
3 75 2870
3 76 1615
3 77 1333
3 78 833
3 79 3193
3 80 2812
3 81 1193
3 82 1531
3 83 553
3 84 2913
3 85 881
3 86 927
3 87 1001
3 88 3435
3 89 2587
3 90 2842
3 91 1885
3 92 2515
3 93 1846
3 94 3554
3 95 1633
3 96 826
3 97 3018
3 98 1786
3 99 3315
3 100 454
3 101 723
3 102 3420
3 103 1419
3 104 3312
3 105 1945
3 106 3042
3 107 588
3 108 1604
3 109 1997
3 110 1368
3 111 3457
3 112 379
3 113 2497
3 114 1466
3 115 482
3 116 1375
3 117 751
3 118 3549
3 119 3161
3 120 504
3 121 604
3 122 2651
3 123 254
3 124 3676
3 125 1124
3 126 1630
3 127 2777
3 128 330
3 129 3780
3 130 2238
3 131 1875
3 132 270
3 133 2356
3 134 3228
3 135 645
3 136 161
3 137 3288
3 138 2340
3 139 2767
3 140 804
3 141 2595
3 142 2012
3 143 3007
3 144 1581
3 145 980
3 146 1477
3 147 1153
3 148 2078
3 149 596
3 150 1075
4 5 3447
4 6 822
4 7 2538
4 8 851
4 9 2512
4 10 1030
4 11 1695
4 12 2649
4 13 3362
4 14 3442
4 15 1794
4 16 625
4 17 1789
4 18 929
4 19 372
4 20 2508
4 21 1445
4 22 661
4 23 1928
4 24 1101
4 25 2204
4 26 417
4 27 2675
4 28 1478
4 29 3150
4 30 3152
4 31 844
4 32 1697
4 33 3459
4 34 2887
4 35 2674
4 36 1336
4 37 3428
4 38 1190
4 39 3061
4 40 2087
4 41 3771
4 42 868
4 43 3343
4 44 2479
4 45 1895
4 46 3198
4 47 1395
4 48 3556
4 49 785
4 50 2569
4 51 2196
4 52 3448
4 53 498
4 54 2072
4 55 2802
4 56 500
4 57 2454
4 58 1763
4 59 1573
4 60 2235
4 61 2076
4 62 2353
4 63 974
4 64 2131
4 65 147
4 66 216
4 67 1502
4 68 2575
4 69 2133
4 70 554
4 71 3704
4 72 1293
4 73 2416
4 74 1508
4 75 477
4 76 3444
4 77 2148
4 78 3412
4 79 718
4 80 758
4 81 2216
4 82 2965
4 83 2808
4 84 1061
4 85 2713
4 86 2611
4 87 2332
4 88 644
4 89 992
4 90 747
4 91 1760
4 92 819
4 93 1491
4 94 785
4 95 3196
4 96 3344
4 97 324
4 98 1821
4 99 1499
4 100 3701
4 101 3082
4 102 1445
4 103 3515
4 104 1324
4 105 1407
4 106 694
4 107 3067
4 108 1782
4 109 1684
4 110 2115
4 111 1383
4 112 3103
4 113 1163
4 114 2366
4 115 3091
4 116 2775
4 117 2589
4 118 335
4 119 341
4 120 3077
4 121 3132
4 122 829
4 123 3243
4 124 381
4 125 2211
4 126 3084
4 127 1542
4 128 3511
4 129 447
4 130 1102
4 131 1519
4 132 3195
4 133 1174
4 134 543
4 135 2728
4 136 3492
4 137 716
4 138 1347
4 139 611
4 140 2549
4 141 1571
4 142 1338
4 143 434
4 144 2297
4 145 2353
4 146 3485
4 147 3162
4 148 1316
4 149 2825
4 150 2482
5 6 2919
5 7 1424
5 8 2606
5 9 1400
5 10 3218
5 11 2883
5 12 1553
5 13 502
5 14 891
5 15 2934
5 16 3770
5 17 2947
5 18 3681
5 19 3277
5 20 1656
5 21 3135
5 22 3840
5 23 2329
5 24 3692
5 25 1344
5 26 3765
5 27 1676
5 28 2114
5 29 973
5 30 553
5 31 2701
5 32 2683
5 33 475
5 34 1178
5 35 1851
5 36 3569
5 37 69
5 38 3689
5 39 437
5 40 1413
5 41 1079
5 42 2594
5 43 1245
5 44 1007
5 45 2548
5 46 1107
5 47 2592
5 48 652
5 49 2964
5 50 887
5 51 1498
5 52 259
5 53 3516
5 54 1468
5 55 1343
5 56 2962
5 57 1500
5 58 1818
