400 80199
1 2 271
1 3 562
1 4 35
1 5 416
1 6 428
1 7 332
1 8 386
1 9 33
1 10 555
1 11 412
1 12 533
1 13 353
1 14 457
1 15 219
1 16 649
1 17 314
1 18 581
1 19 382
1 20 256
1 21 232
1 22 149
1 23 356
1 24 421
1 25 669
1 26 241
1 27 503
1 28 393
1 29 670
1 30 222
1 31 559
1 32 374
1 33 489
1 34 159
1 35 391
1 36 471
1 37 374
1 38 281
1 39 134
1 40 258
1 41 495
1 42 318
1 43 547
1 44 333
1 45 112
1 46 630
1 47 346
1 48 352
1 49 503
1 50 533
1 51 330
1 52 463
1 53 640
1 54 458
1 55 293
1 56 84
1 57 269
1 58 501
1 59 404
1 60 304
1 61 487
1 62 303
1 63 484
1 64 336
1 65 544
1 66 163
1 67 314
1 68 302
1 69 262
1 70 575
1 71 488
1 72 403
1 73 387
1 74 505
1 75 371
1 76 250
1 77 403
1 78 682
1 79 320
1 80 384
1 81 563
1 82 317
1 83 502
1 84 570
1 85 612
1 86 651
1 87 514
1 88 382
1 89 419
1 90 300
1 91 428
1 92 129
1 93 497
1 94 530
1 95 648
1 96 233
1 97 435
1 98 451
1 99 327
1 100 375
1 101 282
1 102 380
1 103 247
1 104 304
1 105 448
1 106 319
1 107 327
1 108 192
1 109 264
1 110 219
1 111 280
1 112 248
1 113 267
1 114 486
1 115 113
1 116 520
1 117 263
1 118 282
1 119 504
1 120 191
1 121 273
1 122 287
1 123 352
1 124 356
1 125 527
1 126 518
1 127 455
1 128 337
1 129 204
1 130 232
1 131 562
1 132 460
1 133 169
1 134 592
1 135 489
1 136 490
1 137 127
1 138 601
1 139 257
1 140 560
1 141 439
1 142 296
1 143 344
1 144 625
1 145 358
1 146 593
1 147 148
1 148 254
1 149 430
1 150 554
1 151 408
1 152 584
1 153 469
1 154 446
1 155 313
1 156 545
1 157 131
1 158 223
1 159 608
1 160 351
1 161 141
1 162 387
1 163 710
1 164 301
1 165 311
1 166 246
1 167 261
1 168 285
1 169 69
1 170 449
1 171 493
1 172 614
1 173 331
1 174 623
1 175 394
1 176 450
1 177 594
1 178 238
1 179 246
1 180 553
1 181 348
1 182 610
1 183 638
1 184 454
1 185 437
1 186 301
1 187 539
1 188 605
1 189 555
1 190 628
1 191 419
1 192 588
1 193 399
1 194 452
1 195 460
1 196 322
1 197 655
1 198 658
1 199 401
1 200 638
1 201 20
1 202 255
1 203 63
1 204 514
1 205 335
1 206 364
1 207 584
1 208 661
1 209 333
1 210 494
1 211 347
1 212 395
1 213 527
1 214 222
1 215 207
1 216 214
1 217 590
1 218 471
1 219 496
1 220 395
1 221 528
1 222 125
1 223 420
1 224 410
1 225 418
1 226 365
1 227 214
1 228 381
1 229 397
1 230 535
1 231 407
1 232 329
1 233 599
1 234 376
1 235 524
1 236 315
1 237 219
1 238 321
1 239 265
1 240 418
1 241 539
1 242 565
1 243 536
1 244 371
1 245 423
1 246 242
1 247 180
1 248 427
1 249 172
1 250 385
1 251 237
1 252 385
