101 5150
1 2 33
1 3 15
1 4 32
1 5 32
1 6 25
1 7 21
1 8 32
1 9 18
1 10 16
1 11 26
1 12 17
1 13 26
1 14 47
1 15 45
1 16 42
1 17 41
1 18 23
1 19 28
1 20 16
1 21 29
1 22 39
1 23 46
1 24 28
1 25 38
1 26 19
1 27 11
1 28 12
1 29 24
1 30 11
1 31 10
1 32 21
1 33 12
1 34 25
1 35 27
1 36 41
1 37 36
1 38 57
1 39 42
1 40 24
1 41 42
1 42 41
1 43 49
1 44 46
1 45 37
1 46 39
1 47 34
1 48 28
1 49 40
1 50 6
1 51 12
1 52 15
1 53 18
1 54 26
1 55 34
1 56 39
1 57 38
1 58 24
1 59 32
1 60 28
1 61 38
1 62 19
1 63 24
1 64 38
1 65 35
1 66 25
1 67 51
1 68 18
1 69 4
1 70 8
1 71 25
1 72 34
1 73 32
1 74 36
1 75 39
1 76 11
1 77 13
1 78 20
1 79 16
1 80 19
1 81 15
1 82 26
1 83 30
1 84 35
1 85 37
1 86 48
1 87 34
1 88 15
1 89 21
1 90 21
1 91 40
1 92 33
1 93 34
1 94 27
1 95 30
1 96 29
1 97 32
1 98 36
1 99 31
1 100 39
1 101 15
2 3 34
2 4 20
2 5 24
2 6 16
2 7 36
2 8 36
2 9 47
2 10 43
2 11 50
2 12 23
2 13 9
2 14 21
2 15 13
2 16 25
2 17 33
2 18 27
2 19 47
2 20 49
2 21 10
2 22 12
2 23 23
2 24 35
2 25 30
2 26 16
2 27 23
2 28 21
2 29 38
2 30 43
2 31 35
2 32 52
2 33 39
2 34 48
2 35 56
2 36 54
2 37 15
2 38 32
2 39 25
2 40 9
2 41 12
2 42 12
2 43 18
2 44 24
2 45 36
2 46 45
2 47 47
2 48 41
2 49 59
2 50 32
2 51 43
2 52 27
2 53 14
2 54 25
2 55 29
2 56 19
2 57 6
2 58 9
2 59 16
2 60 25
2 61 24
2 62 42
2 63 53
2 64 63
2 65 66
2 66 58
2 67 34
2 68 30
2 69 30
2 70 39
2 71 56
2 72 12
2 73 9
2 74 12
2 75 15
2 76 29
2 77 32
2 78 44
2 79 38
2 80 29
2 81 42
2 82 36
2 83 29
2 84 28
2 85 20
2 86 31
2 87 7
2 88 36
2 89 20
2 90 50
2 91 20
2 92 14
2 93 18
2 94 13
2 95 12
2 96 16
2 97 11
2 98 16
2 99 17
2 100 17
2 101 18
3 4 25
3 5 43
3 6 34
3 7 35
3 8 45
3 9 15
3 10 29
3 11 40
3 12 11
3 13 32
3 14 53
3 15 47
3 16 51
3 17 52
3 18 35
3 19 43
3 20 22
3 21 27
3 22 36
3 23 40
3 24 14
3 25 27
3 26 18
3 27 21
3 28 16
3 29 9
3 30 21
3 31 25
3 32 31
3 33 7
3 34 14
3 35 22
3 36 55
3 37 43
3 38 64
3 39 33
3 40 25
3 41 40
3 42 45
3 43 53
3 44 54
3 45 49
3 46 53
3 47 48
3 48 43
3 49 54
3 50 8
3 51 14
3 52 28
3 53 23
3 54 16
3 55 23
3 56 33
3 57 40
3 58 27
3 59 40
3 60 40
3 61 48
3 62 34
3 63 37
3 64 51
3 65 33
3 66 29
3 67 42
3 68 6
3 69 18
3 70 21
3 71 23
3 72 30
3 73 30
3 74 33
3 75 35
3 76 7
3 77 3
3 78 9
3 79 4
3 80 8
3 81 9
3 82 40
3 83 42
3 84 46
3 85 45
3 86 58
3 87 38
3 88 30
3 89 31
3 90 33
3 91 48
3 92 40
3 93 43
3 94 34
3 95 37
3 96 38
3 97 38
3 98 43
3 99 40
3 100 46
3 101 22
4 5 41
4 6 32
4 7 46
4 8 51
4 9 40
4 10 47
4 11 57
4 12 16
4 13 25
4 14 41
4 15 29
4 16 45
4 17 51
4 18 40
4 19 57
4 20 46
4 21 10
4 22 14
4 23 15
4 24 18
4 25 10
4 26 14
4 27 28
4 28 22
4 29 24
4 30 43
4 31 40
4 32 53
4 33 32
4 34 36
4 35 46
4 36 66
4 37 35
4 38 52
4 39 9
4 40 16
4 41 18
4 42 32
4 43 36
4 44 44
4 45 52
4 46 60
4 47 59
4 48 53
4 49 69
4 50 28
4 51 38
4 52 36
4 53 21
4 54 9
4 55 9
4 56 8
4 57 24
4 58 20
4 59 34
4 60 40
4 61 43
4 62 49
4 63 56
4 64 70
4 65 57
4 66 53
4 67 19
4 68 19
4 69 32
4 70 40
4 71 48
4 72 9
4 73 11
4 74 11
4 75 11
4 76 23
4 77 23
4 78 33
4 79 28
4 80 17
4 81 34
4 82 48
4 83 44
4 84 45
4 85 39
4 86 51
4 87 27
4 88 43
4 89 33
4 90 53
4 91 40
4 92 33
4 93 37
4 94 30
4 95 30
4 96 34
4 97 30
4 98 36
4 99 36
4 100 37
4 101 25
5 6 10
5 7 21
5 8 14
5 9 50
5 10 34
5 11 35
5 12 35
5 13 16
5 14 20
5 15 29
5 16 11
5 17 10
5 18 11
5 19 30
5 20 46
5 21 32
5 22 36
5 23 47
5 24 50
5 25 51
5 26 30
5 27 22
5 28 27
5 29 50
5 30 39
5 31 27
5 32 44
5 33 44
5 34 56
5 35 59
5 36 33
5 37 11
5 38 27
5 39 48
5 40 25
5 41 35
5 42 20
5 43 28
5 44 16
5 45 12
5 46 22
5 47 27
5 48 22
5 49 39
5 50 36
5 51 44
5 52 18
5 53 22
5 54 42
5 55 49
5 56 42
5 57 25
5 58 21
5 59 8
5 60 4
5 61 7
5 62 29
5 63 41
5 64 47
5 65 66
5 66 55
5 67 58
5 68 42
5 69 28
5 70 34
5 71 57
5 72 35
5 73 32
5 74 35
5 75 39
5 76 36
5 77 40
5 78 51
5 79 46
5 80 42
5 81 47
5 82 17
5 83 7
5 84 4
5 85 8
5 86 16
5 87 18
5 88 25
5 89 12
5 90 40
5 91 11
5 92 11
5 93 7
5 94 11
5 95 12
5 96 8
5 97 13
5 98 10
5 99 6
5 100 12
5 101 21
6 7 21
6 8 20
6 9 42
6 10 30
6 11 35
6 12 25
6 13 7
6 14 22
6 15 25
6 16 18
6 17 20
6 18 11
6 19 32
6 20 40
6 21 22
6 22 28
6 23 39
6 24 40
6 25 41
6 26 20
6 27 14
6 28 17
6 29 41
6 30 34
6 31 23
6 32 40
6 33 36
6 34 47
6 35 52
6 36 38
6 37 11
6 38 32
6 39 39
6 40 16
6 41 29
6 42 18
6 43 27
6 44 21
6 45 21
6 46 29
6 47 31
6 48 25
6 49 42
6 50 28
6 51 37
6 52 13
6 53 12
6 54 32
6 55 39
6 56 33
6 57 19
6 58 12
6 59 7
6 60 9
6 61 14
6 62 28
6 63 39
6 64 48
6 65 60
6 66 49
6 67 49
6 68 32
6 69 21
6 70 29
6 71 50
6 72 26
6 73 23
6 74 27
6 75 31
6 76 27
6 77 31
6 78 42
6 79 37
6 80 32
6 81 38
6 82 20
6 83 13
6 84 14
6 85 12
6 86 24
6 87 12
6 88 22
6 89 5
6 90 37
6 91 15
6 92 9
6 93 9
6 94 3
6 95 6
6 96 4
6 97 9
6 98 11
6 99 6
6 100 14
