150 11324
1 2 1700
1 3 1846
1 4 942
1 5 2709
1 6 1440
1 7 1315
1 8 1751
1 9 1227
1 10 1379
1 11 1954
1 12 543
1 13 744
1 14 1289
1 15 511
1 16 1371
1 17 1957
1 18 877
1 19 1267
1 20 956
1 21 2105
1 22 1759
1 23 2016
1 24 659
1 25 2052
1 26 1051
1 27 462
1 28 2478
1 29 845
1 30 1615
1 31 1137
1 32 807
1 33 1649
1 34 2229
1 35 1739
1 36 1491
1 37 1043
1 38 2487
1 39 2392
1 40 379
1 41 1641
1 42 1195
1 43 2875
1 44 1520
1 45 1647
1 46 577
1 47 1203
1 48 1729
1 49 862
1 50 2217
1 51 1523
1 52 1977
1 53 32
1 54 1545
1 55 1114
1 56 2651
1 57 1513
1 58 2503
1 59 1783
1 60 1059
1 61 948
1 62 2002
1 63 1473
1 64 961
1 65 1024
1 66 1443
1 67 1040
1 68 1691
1 69 1599
1 70 2351
1 71 2455
1 72 2218
1 73 1863
1 74 1562
1 75 1638
1 76 2456
1 77 1238
1 78 1254
1 79 741
1 80 1224
1 81 1724
1 82 1366
1 83 2029
1 84 1859
1 85 216
1 86 2526
1 87 2317
1 88 2508
1 89 1831
1 90 2142
1 91 2316
1 92 1362
1 93 925
1 94 2431
1 95 2401
1 96 2037
1 97 1833
1 98 2407
1 99 1272
1 100 1650
1 101 2596
1 102 2045
1 103 1675
1 104 1307
1 105 1225
1 106 1750
1 107 769
1 108 2048
1 109 2362
1 110 808
1 111 2389
1 112 1769
1 113 1955
1 114 2013
1 115 1150
1 116 806
1 117 741
1 118 1918
1 119 2650
1 120 1181
1 121 2427
1 122 2099
1 123 2415
1 124 2298
1 125 463
1 126 2170
1 127 1530
1 128 1750
1 129 2764
1 130 826
1 131 2547
1 132 810
1 133 2325
1 134 1540
1 135 1411
1 136 1849
1 137 379
1 138 1840
1 139 2471
1 140 1285
1 141 1283
1 142 745
1 143 1072
1 144 1933
1 145 2206
1 146 1404
1 147 1055
1 148 2491
1 149 1413
1 150 2097
2 3 1118
2 4 1353
2 5 1157
2 6 552
2 7 2851
2 8 972
2 9 2574
2 10 1824
2 11 2632
2 12 1581
2 13 1022
2 14 1561
2 15 1235
2 16 2437
2 17 1267
2 18 1973
2 19 1871
2 20 1196
2 21 617
2 22 854
2 23 349
2 24 2192
2 25 1349
2 26 2499
2 27 1244
2 28 1146
2 29 2041
2 30 331
2 31 767
2 32 2332
2 33 1803
2 34 1450
2 35 76
2 36 1686
2 37 2233
2 38 1091
2 39 1053
2 40 1478
2 41 714
2 42 1111
2 43 1299
2 44 2433
2 45 1893
2 46 1903
2 47 782
2 48 2418
2 49 1873
2 50 628
2 51 2577
2 52 2659
2 53 1715
2 54 499
2 55 1052
2 56 1196
2 57 1662
2 58 1508
2 59 989
2 60 1108
2 61 2336
2 62 586
2 63 2466
2 64 1171
