130 8514
1 2 119
1 3 170
1 4 248
1 5 161
1 6 508
1 7 296
1 8 200
1 9 544
1 10 430
1 11 165
1 12 383
1 13 409
1 14 425
1 15 273
1 16 88
1 17 156
1 18 187
1 19 226
1 20 201
1 21 249
1 22 301
1 23 331
1 24 285
1 25 354
1 26 244
1 27 202
1 28 221
1 29 304
1 30 242
1 31 176
1 32 404
1 33 265
1 34 149
1 35 198
1 36 417
1 37 300
1 38 331
1 39 65
1 40 319
1 41 37
1 42 325
1 43 207
1 44 313
1 45 98
1 46 181
1 47 319
1 48 348
1 49 394
1 50 105
1 51 369
1 52 528
1 53 376
1 54 174
1 55 388
1 56 505
1 57 537
1 58 388
1 59 270
1 60 382
1 61 168
1 62 136
1 63 271
1 64 282
1 65 475
1 66 389
1 67 411
1 68 300
1 69 304
1 70 242
1 71 66
1 72 452
1 73 465
1 74 504
1 75 508
1 76 127
1 77 402
1 78 355
1 79 302
1 80 170
1 81 384
1 82 553
1 83 189
1 84 419
1 85 345
1 86 356
1 87 382
1 88 308
1 89 304
1 90 320
1 91 527
1 92 403
1 93 263
1 94 342
1 95 302
1 96 401
1 97 251
1 98 321
1 99 499
1 100 227
1 101 587
1 102 523
1 103 420
1 104 174
1 105 116
1 106 327
1 107 185
1 108 197
1 109 160
1 110 297
1 111 588
1 112 121
1 113 394
1 114 197
1 115 187
1 116 274
1 117 121
1 118 175
1 119 459
1 120 391
1 121 303
1 122 380
1 123 589
1 124 203
1 125 322
1 126 235
1 127 150
1 128 90
1 129 167
1 130 82
2 3 139
2 4 130
2 5 275
2 6 390
2 7 365
2 8 138
2 9 468
2 10 323
2 11 282
2 12 309
2 13 313
2 14 318
2 15 230
2 16 191
2 17 113
2 18 109
2 19 198
2 20 87
2 21 157
2 22 192
2 23 224
2 24 230
2 25 375
2 26 327
2 27 170
2 28 275
2 29 259
2 30 215
2 31 133
2 32 404
2 33 173
2 34 132
2 35 81
2 36 410
2 37 189
2 38 236
2 39 106
2 40 208
2 41 114
2 42 206
2 43 223
2 44 195
2 45 213
2 46 74
2 47 207
2 48 374
2 49 280
2 50 40
2 51 250
2 52 442
2 53 260
2 54 75
2 55 272
2 56 433
2 57 465
2 58 275
2 59 242
2 60 263
2 61 286
2 62 203
2 63 309
2 64 389
2 65 402
2 66 392
2 67 310
2 68 326
2 69 411
2 70 304
2 71 92
2 72 339
2 73 372
2 74 414
2 75 419
2 76 247
2 77 359
2 78 307
2 79 228
2 80 59
2 81 321
2 82 491
2 83 179
2 84 412
2 85 342
2 86 458
2 87 309
2 88 407
2 89 286
2 90 313
2 91 413
2 92 304
2 93 149
2 94 319
2 95 236
2 96 299
2 97 323
2 98 333
2 99 403
2 100 176
2 101 539
2 102 407
2 103 365
2 104 204
2 105 185
2 106 217
2 107 228
2 108 137
2 109 279
2 110 299
2 111 548
2 112 174
2 113 392
2 114 155
2 115 231
2 116 212
2 117 146
2 118 58
2 119 443
2 120 273
2 121 246
2 122 267
2 123 548
2 124 306
2 125 318
2 126 180
2 127 205
2 128 176
2 129 271
2 130 57
3 4 220
3 5 257
3 6 409
3 7 464
3 8 49
3 9 596
3 10 301
3 11 279
3 12 441
3 13 262
3 14 295
3 15 369
3 16 177
3 17 250
3 18 68
3 19 336
3 20 141
3 21 118
3 22 191
3 23 211
3 24 368
3 25 503
3 26 414
3 27 308
3 28 170
3 29 399
3 30 78
3 31 271
3 32 539
3 33 131
3 34 265
3 35 189
3 36 547
3 37 193
3 38 358
3 39 105
3 40 214
3 41 135
3 42 263
3 43 349
3 44 238
3 45 216
3 46 114
3 47 212
3 48 500
3 49 368
3 50 103
3 51 300
3 52 565
3 53 338
3 54 208
3 55 290
3 56 564
3 57 595
3 58 364
3 59 107
3 60 311
3 61 317
3 62 136
3 63 428
3 64 442
3 65 532
3 66 253
3 67 272
3 68 451
3 69 465
3 70 408
3 71 104
3 72 427
3 73 490
3 74 534
3 75 540
3 76 264
3 77 498
3 78 186
3 79 363
3 80 121
3 81 457
3 82 626
3 83 44
3 84 549
3 85 203
3 86 519
3 87 441
3 88 474
3 89 424
3 90 174
3 91 493
3 92 417
3 93 176
3 94 458
3 95 373
3 96 263
3 97 419
3 98 463
3 99 516
3 100 315
3 101 677
3 102 416
3 103 503
3 104 323
3 105 129
3 106 319
3 107 342
3 108 46
3 109 300
3 110 432
3 111 686
3 112 106
3 113 527
3 114 29
3 115 125
3 116 349
3 117 71
3 118 141
3 119 581
3 120 342
3 121 135
3 122 270
3 123 686
3 124 369
3 125 179
3 126 68
3 127 311
3 128 146
3 129 333
3 130 106
4 5 405
4 6 274
4 7 450
4 8 188
4 9 386
4 10 241
4 11 412
4 12 244
4 13 257
4 14 236
4 15 225
4 16 321
4 17 164
4 18 156
4 19 221
4 20 80
4 21 152
4 22 128
4 23 157
4 24 209
4 25 414
4 26 425
4 27 200
4 28 384
4 29 244
4 30 276
4 31 171
4 32 418
4 33 158
4 34 196
4 35 51
4 36 417
4 37 121
4 38 148
4 39 232
4 40 128
4 41 244
4 42 83
4 43 281
4 44 86
4 45 344
4 46 106
4 47 129
4 48 418
4 49 153
4 50 159
4 51 126
4 52 349
4 53 130
4 54 90
4 55 166
4 56 359
4 57 387
4 58 148
4 59 297
4 60 138
4 61 411
4 62 323
4 63 371
4 64 504
4 65 327
4 66 455
4 67 243
4 68 375
4 69 525
4 70 387
4 71 218
4 72 213
4 73 272
4 74 317
4 75 323
4 76 375
4 77 330
4 78 328
4 79 179
4 80 102
4 81 270
4 82 426
4 83 263
4 84 419
4 85 405
4 86 567
4 87 244
4 88 514
4 89 299
4 90 376
4 91 284
4 92 198
4 93 84
4 94 319
4 95 197
4 96 233
4 97 412
4 98 368
4 99 296
4 100 180
4 101 489
4 102 295
4 103 320
4 104 278
4 105 307
4 106 99
4 107 307
4 108 189
4 109 407
4 110 329
4 111 506
4 112 292
4 113 406
4 114 219
4 115 338
4 116 185
4 117 258
4 118 85
4 119 435
4 120 143
4 121 265
4 122 174
4 123 505
4 124 419
4 125 383
4 126 222
4 127 296
4 128 303
4 129 386
4 130 183
5 6 650
5 7 329
5 8 303
5 9 697
5 10 555
5 11 31
5 12 537
5 13 520
5 14 549
5 15 417
5 16 86
5 17 311
5 18 307
5 19 367
5 20 346
5 21 369
5 22 434
5 23 460
5 24 434
5 25 443
5 26 265
5 27 348
5 28 177
5 29 448
5 30 299
5 31 329
5 32 509
5 33 384
5 34 297
5 35 355
5 36 527
5 37 434
5 38 491
5 39 178
5 40 455
5 41 161
5 42 477
5 43 323
5 44 461
5 45 64
5 46 321
5 47 454
5 48 433
5 49 554
5 50 249
5 51 520
5 52 685
5 53 534
5 54 336
5 55 529
5 56 656
5 57 688
5 58 548
5 59 320
5 60 532
5 61 106
5 62 129
5 63 354
5 64 229
5 65 628
5 66 377
5 67 528
5 68 390
5 69 249
5 70 299
5 71 190
5 72 613
5 73 625
5 74 663
5 75 666
5 76 67
5 77 539
5 78 413
5 79 458
5 80 315
5 81 533
5 82 698
5 83 247
5 84 529
5 85 347
5 86 305
5 87 536
5 88 276
5 89 431
5 90 332
5 91 687
5 92 564
5 93 404
5 94 470
5 95 456
5 96 519
5 97 291
5 98 423
5 99 659
5 100 379
5 101 722
5 102 662
5 103 564
5 104 287
5 105 129
5 106 488
5 107 282
5 108 301
5 109 79
5 110 411
5 111 718
5 112 153
5 113 502
5 114 285
5 115 179
5 116 427
5 117 186
5 118 325
5 119 575
5 120 548
5 121 380
5 122 515
5 123 720
5 124 191
5 125 330
5 126 323
5 127 248
5 128 113
5 129 168
5 130 224
6 7 720
6 8 360
6 9 475
6 10 137
6 11 664
6 12 410
6 13 204
6 14 139
6 15 464
6 16 564
6 17 435
6 18 347
6 19 478
6 20 307
6 21 291
6 22 218
6 23 199
6 24 439
6 25 663
6 26 698
6 27 463
6 28 573
6 29 470
6 30 416
6 31 439
6 32 647
6 33 279
6 34 468
6 35 321
6 36 639
6 37 217
6 38 325
6 39 472
6 40 196
6 41 493
6 42 191
6 43 548
6 44 195
6 45 595
6 46 330
