124 7749
1 2 312
1 3 750
1 4 1062
1 5 2063
1 6 1481
1 7 1000
1 8 253
1 9 5441
1 10 5736
1 11 6329
1 12 6625
1 13 6922
1 14 6464
1 15 6563
1 16 5498
1 17 5613
1 18 4456
1 19 4278
1 20 3929
1 21 3758
1 22 2563
1 23 2728
1 24 2329
1 25 2133
1 26 2317
1 27 1300
1 28 1600
1 29 1900
1 30 2192
1 31 1938
1 32 1698
1 33 2728
1 34 2457
1 35 2200
1 36 2400
1 37 2748
1 38 2535
1 39 2906
1 40 3093
1 41 4164
1 42 4281
1 43 4441
1 44 4604
1 45 4769
1 46 5891
1 47 6165
1 48 6441
1 49 6720
1 50 7000
1 51 7282
1 52 5893
1 53 5997
1 54 5085
1 55 3482
1 56 3822
1 57 4195
1 58 4048
1 59 3147
1 60 3892
1 61 3525
1 62 4033
1 63 5532
1 64 5671
1 65 5255
1 66 4998
1 67 5964
1 68 5810
1 69 5951
1 70 6092
1 71 6234
1 72 6376
1 73 6519
1 74 6663
1 75 6807
1 76 6952
1 77 7097
1 78 7243
1 79 7389
1 80 7535
1 81 6797
1 82 6849
1 83 6220
1 84 6820
1 85 7427
1 86 7627
1 87 7683
1 88 8255
1 89 8924
1 90 8200
1 91 8469
1 92 7682
1 93 7829
1 94 7977
1 95 8125
1 96 8273
1 97 8421
1 98 8570
1 99 8719
1 100 8868
1 101 9212
1 102 9521
1 103 9660
1 104 10439
1 105 11298
1 106 11206
1 107 11116
1 108 11028
1 109 10940
1 110 10855
1 111 10771
1 112 10688
1 113 10608
1 114 10529
1 115 9160
1 116 9178
1 117 9198
1 118 9221
1 119 9246
1 120 9274
1 121 9305
1 122 9338
1 123 9373
1 124 9411
2 3 438
2 4 750
2 5 1794
2 6 1269
2 7 1050
2 8 553
2 9 5748
2 10 6044
2 11 6637
2 12 6934
2 13 7232
2 14 6768
2 15 6862
2 16 5798
2 17 5908
2 18 4737
2 19 4556
2 20 4201
2 21 4026
2 22 2811
2 23 2963
2 24 2527
2 25 2347
2 26 2472
2 27 1339
2 28 1631
2 29 1927
2 30 2054
2 31 1780
2 32 1517
2 33 2619
2 34 2335
2 35 2223
2 36 2421
2 37 2917
2 38 2718
2 39 3127
2 40 3302
2 41 4410
2 42 4532
2 43 4696
2 44 4863
2 45 5033
2 46 6176
2 47 6452
2 48 6731
2 49 7011
2 50 7293
2 51 7576
2 52 6156
2 53 6257
2 54 5330
2 55 3600
2 56 3925
2 57 4293
2 58 4093
2 59 3126
2 60 3875
2 61 3502
2 62 3958
2 63 5394
2 64 5536
2 65 5168
2 66 4920
2 67 5926
2 68 5679
2 69 5823
2 70 5967
2 71 6112
2 72 6257
2 73 6403
2 74 6549
2 75 6696
2 76 6843
2 77 6990
2 78 7138
2 79 7286
2 80 7435
2 81 6751
2 82 6819
2 83 6190
2 84 6803
2 85 7571
2 86 7791
2 87 7853
2 88 8450
2 89 9113
2 90 8351
2 91 8574
2 92 7583
2 93 7732
2 94 7882
2 95 8031
2 96 8181
2 97 8331
2 98 8482
2 99 8632
2 100 8783
2 101 9303
2 102 9657
2 103 9820
2 104 10628
2 105 11485
2 106 11391
2 107 11298
2 108 11206
2 109 11116
2 110 11028
2 111 10940
2 112 10855
2 113 10771
2 114 10688
2 115 9133
2 116 9145
2 117 9160
2 118 9178
2 119 9198
2 120 9221
2 121 9246
2 122 9274
2 123 9305
2 124 9338
3 4 312
3 5 1446
3 6 1057
3 7 1254
3 8 987
3 9 6180
3 10 6477
3 11 7071
3 12 7368
3 13 7666
3 14 7195
3 15 7284
3 16 6222
3 17 6324
3 18 5137
3 19 4954
3 20 4591
3 21 4411
3 22 3179
3 23 3314
3 24 2839
3 25 2681
3 26 2735
3 27 1504
3 28 1770
3 29 2045
3 30 1931
3 31 1636
3 32 1344
3 33 2523
3 34 2227
3 35 2327
3 36 2517
3 37 3192
3 38 3010
3 39 3461
3 40 3620
3 41 4769
3 42 4895
3 43 5065
3 44 5237
3 45 5411
3 46 6580
3 47 6859
3 48 7140
3 49 7423
3 50 7707
3 51 7992
3 52 6533
3 53 6630
3 54 5685
3 55 3802
3 56 4107
3 57 4465
3 58 4195
3 59 3148
3 60 3894
3 61 3516
3 62 3892
3 63 5226
3 64 5373
3 65 5075
3 66 4843
3 67 5901
3 68 5520
3 69 5667
3 70 5815
3 71 5964
3 72 6113
3 73 6262
3 74 6411
3 75 6561
3 76 6711
3 77 6861
3 78 7012
3 79 7163
3 80 7314
3 81 6712
3 82 6800
3 83 6175
3 84 6804
3 85 7790
3 86 8037
3 87 8104
3 88 8735
3 89 9390
3 90 8577
3 91 8738
3 92 7465
3 93 7616
3 94 7768
3 95 7919
3 96 8071
3 97 8223
3 98 8376
3 99 8528
3 100 8681
3 101 9448
3 102 9862
3 103 10058
3 104 10904
3 105 11757
3 106 11659
3 107 11562
3 108 11467
3 109 11373
3 110 11280
3 111 11189
3 112 11099
3 113 11011
3 114 10924
3 115 9112
3 116 9117
3 117 9125
3 118 9135
3 119 9148
3 120 9163
3 121 9182
3 122 9202
3 123 9226
3 124 9252
4 5 1234
4 6 1000
4 7 1464
4 8 1298
4 9 6489
4 10 6786
4 11 7380
4 12 7678
4 13 7976
4 14 7501
4 15 7586
4 16 6525
4 17 6622
4 18 5426
4 19 5241
4 20 4873
4 21 4692
4 22 3451
4 23 3575
4 24 3080
4 25 2935
4 26 2948
4 27 1683
4 28 1924
4 29 2180
4 30 1900
4 31 1600
4 32 1300
4 33 2500
4 34 2200
4 35 2446
4 36 2627
4 37 3408
4 38 3239
4 39 3712
4 40 3861
4 41 5033
4 42 5161
4 43 5335
4 44 5510
4 45 5686
4 46 6871
4 47 7152
4 48 7434
4 49 7718
4 50 8003
4 51 8289
4 52 6807
4 53 6901
4 54 5945
4 55 3970
4 56 4259
4 57 4608
4 58 4293
4 59 3201
4 60 3937
4 61 3559
4 62 3875
4 63 5126
4 64 5276
4 65 5031
4 66 4811
4 67 5903
4 68 5425
4 69 5575
4 70 5726
4 71 5876
4 72 6027
4 73 6178
4 74 6330
4 75 6481
4 76 6633
4 77 6785
4 78 6937
4 79 7090
4 80 7242
4 81 6700
4 82 6804
4 83 6183
4 84 6822
4 85 7957
4 86 8222
4 87 8293
4 88 8945
4 89 9594
4 90 8747
4 91 8866
4 92 7395
4 93 7548
4 94 7701
4 95 7854
4 96 8007
4 97 8160
4 98 8314
4 99 8467
4 100 8621
4 101 9561
4 102 10017
4 103 10235
4 104 11106
4 105 11957
4 106 11856
4 107 11757
4 108 11659
4 109 11562
4 110 11467
4 111 11373
4 112 11280
4 113 11189
4 114 11099
4 115 9111
4 116 9110
4 117 9112
4 118 9117
4 119 9125
4 120 9135
4 121 9148
4 122 9163
4 123 9182
4 124 9202
5 6 725
5 7 1825
5 8 2229
5 9 7175
5 10 7475
5 11 8075
5 12 8375
5 13 8675
5 14 8119
5 15 8153
5 16 7121
5 17 7160
5 18 5890
5 19 5693
5 20 5300
5 21 5104
5 22 3855
5 23 3905
5 24 3324
5 25 3265
5 26 3055
5 27 1854
5 28 1929
5 29 2046
5 30 1175
5 31 957
5 32 795
5 33 1689
5 34 1423
5 35 2198
5 36 2315
5 37 3493
5 38 3400
5 39 3970
5 40 4050
5 41 5313
5 42 5456
5 43 5646
5 44 5838
5 45 6030
5 46 7325
5 47 7619
5 48 7914
5 49 8209
5 50 8504
5 51 8800
5 52 7115
5 53 7188
5 54 6175
5 55 3780
5 56 3982
5 57 4278
5 58 3790
5 59 2593
5 60 3242
5 61 2887
5 62 2983
5 63 3996
5 64 4149
5 65 4030
5 66 3849
5 67 5016
5 68 4303
5 69 4457
5 70 4610
5 71 4764
5 72 4919
5 73 5073
5 74 5227
5 75 5382
5 76 5536
5 77 5691
5 78 5845
5 79 6000
5 80 6155
5 81 5765
5 82 5910
5 83 5310
5 84 5968
5 85 7647
5 86 7991
5 87 8082
5 88 8836
5 89 9445
5 90 8444
5 91 8377
5 92 6310
5 93 6465
5 94 6620
5 95 6775
5 96 6930
5 97 7085
5 98 7240
5 99 7395
5 100 7550
5 101 9009
5 102 9630
5 103 9947
5 104 10934
5 105 11766
5 106 11653
5 107 11542
5 108 11432
5 109 11323
5 110 11215
5 111 11108
5 112 11003
5 113 10898
5 114 10795
5 115 8180
5 116 8165
5 117 8153
5 118 8144
5 119 8138
5 120 8135
5 121 8135
5 122 8138
5 123 8144
5 124 8153
6 7 1100
6 8 1602
6 9 6450
6 10 6750
6 11 7350
6 12 7650
6 13 7950
6 14 7394
6 15 7430
6 16 6397
6 17 6438
6 18 5173
6 19 4977
6 20 4585
6 21 4390
6 22 3138
6 23 3197
6 24 2625
6 25 2553
6 26 2381
6 27 1140
6 28 1253
6 29 1421
6 30 900
6 31 600
6 32 300
6 33 1500
6 34 1200
6 35 1628
6 36 1780
6 37 2831
6 38 2719
6 39 3274
6 40 3368
6 41 4620
6 42 4761
6 43 4949
6 44 5139
6 45 5329
6 46 6611
6 47 6904
6 48 7198
6 49 7492
6 50 7786
6 51 8081
6 52 6423
6 53 6499
6 54 5496
6 55 3217
6 56 3460
6 57 3785
6 58 3388
6 59 2245
6 60 2965
6 61 2590
6 62 2875
6 63 4170
6 64 4316
6 65 4034
6 66 3812
