195 19109
1 2 14
1 3 20
1 4 31
1 5 44
1 6 51
1 7 63
1 8 72
1 9 83
1 10 91
1 11 104
1 12 112
1 13 120
1 14 20
1 15 23
1 16 32
1 17 37
1 18 45
1 19 52
1 20 64
1 21 74
1 22 85
1 23 93
1 24 102
1 25 112
1 26 124
1 27 36
1 28 36
1 29 44
1 30 53
1 31 59
1 32 61
1 33 74
1 34 79
1 35 93
1 36 102
1 37 108
1 38 117
1 39 129
1 40 63
1 41 64
1 42 66
1 43 69
1 44 71
1 45 79
1 46 84
1 47 90
1 48 98
1 49 110
1 50 117
1 51 126
1 52 134
1 53 72
1 54 84
1 55 85
1 56 80
1 57 87
1 58 97
1 59 95
1 60 110
1 61 111
1 62 123
1 63 128
1 64 139
1 65 145
1 66 102
1 67 100
1 68 102
1 69 102
1 70 108
1 71 107
1 72 117
1 73 122
1 74 126
1 75 135
1 76 143
1 77 154
1 78 157
1 79 115
1 80 114
1 81 124
1 82 118
1 83 126
1 84 130
1 85 127
1 86 137
1 87 145
1 88 149
1 89 152
1 90 163
1 91 173
1 92 140
1 93 136
1 94 143
1 95 143
1 96 148
1 97 144
1 98 155
1 99 157
1 100 165
1 101 170
1 102 172
1 103 181
1 104 184
1 105 152
1 106 161
1 107 155
1 108 166
1 109 162
1 110 170
1 111 168
1 112 175
1 113 182
1 114 186
1 115 187
1 116 192
1 117 199
1 118 178
1 119 176
1 120 184
1 121 177
1 122 182
1 123 189
1 124 191
1 125 195
1 126 194
1 127 195
1 128 207
1 129 212
1 130 220
1 131 195
1 132 201
1 133 198
1 134 204
1 135 198
1 136 205
1 137 210
1 138 212
1 139 216
1 140 217
1 141 227
1 142 224
1 143 233
1 144 217
1 145 215
1 146 224
1 147 215
1 148 219
1 149 219
1 150 226
1 151 233
1 152 234
1 153 241
1 154 239
1 155 242
1 156 251
1 157 237
1 158 234
1 159 244
1 160 236
1 161 240
1 162 246
1 163 244
1 164 245
1 165 251
1 166 250
1 167 264
1 168 259
1 169 270
1 170 254
1 171 262
1 172 256
1 173 256
1 174 258
1 175 259
1 176 263
1 177 263
1 178 266
1 179 275
1 180 272
1 181 283
1 182 289
1 183 275
1 184 282
1 185 276
1 186 274
1 187 279
1 188 287
1 189 283
1 190 283
1 191 293
1 192 287
1 193 297
1 194 303
1 195 304
2 3 7
2 4 17
2 5 30
2 6 37
2 7 49
2 8 58
2 9 69
2 10 77
2 11 90
2 12 98
2 13 106
2 14 24
2 15 20
2 16 24
2 17 27
2 18 33
2 19 38
2 20 51
2 21 60
2 22 71
2 23 80
2 24 88
2 25 98
2 26 110
2 27 39
2 28 34
2 29 39
2 30 46
2 31 49
2 32 50
2 33 63
2 34 66
2 35 80
2 36 89
2 37 96
2 38 104
2 39 116
2 40 64
2 41 63
2 42 62
2 43 64
2 44 64
2 45 70
2 46 74
2 47 79
2 48 86
2 49 99
2 50 104
2 51 113
2 52 122
2 53 73
2 54 83
2 55 82
2 56 75
2 57 81
2 58 90
2 59 87
2 60 101
2 61 101
2 62 113
2 63 117
2 64 128
2 65 133
2 66 102
2 67 99
2 68 100
2 69 98
2 70 103
2 71 101
2 72 110
2 73 115
2 74 117
2 75 126
2 76 133
2 77 144
2 78 146
2 79 116
2 80 113
2 81 122
2 82 115
2 83 122
2 84 126
2 85 121
2 86 130
2 87 138
2 88 140
2 89 143
2 90 154
2 91 164
2 92 140
2 93 135
2 94 141
2 95 140
2 96 145
2 97 139
2 98 150
2 99 151
2 100 158
2 101 163
2 102 164
2 103 173
2 104 175
2 105 153
2 106 160
2 107 153
2 108 164
2 109 159
2 110 166
2 111 163
2 112 170
2 113 176
2 114 180
2 115 180
2 116 185
2 117 191
2 118 179
2 119 176
2 120 183
2 121 175
2 122 179
2 123 186
2 124 187
2 125 190
2 126 189
2 127 189
2 128 201
2 129 205
2 130 212
2 131 195
2 132 201
2 133 197
2 134 203
2 135 196
2 136 202
2 137 206
2 138 208
2 139 211
2 140 212
2 141 221
2 142 217
2 143 226
2 144 217
2 145 215
2 146 223
2 147 214
2 148 217
2 149 216
2 150 223
2 151 229
2 152 229
2 153 236
2 154 233
2 155 235
2 156 244
2 157 237
2 158 234
2 159 243
2 160 235
2 161 238
2 162 243
2 163 241
2 164 242
2 165 247
2 166 245
2 167 259
2 168 253
2 169 264
2 170 254
2 171 262
2 172 255
2 173 255
2 174 257
2 175 257
2 176 260
2 177 259
2 178 262
2 179 270
2 180 267
2 181 277
2 182 283
2 183 275
2 184 282
2 185 275
2 186 272
2 187 277
2 188 285
2 189 280
2 190 280
2 191 290
2 192 283
2 193 292
2 194 298
2 195 299
3 4 11
3 5 24
3 6 31
3 7 44
3 8 52
3 9 63
3 10 71
3 11 84
3 12 92
3 13 100
3 14 30
3 15 24
3 16 25
3 17 27
3 18 31
3 19 34
3 20 47
3 21 56
3 22 67
3 23 74
3 24 83
3 25 93
3 26 105
3 27 44
3 28 38
3 29 41
3 30 47
3 31 48
3 32 48
3 33 61
3 34 63
3 35 76
3 36 85
3 37 92
3 38 100
3 39 111
3 40 68
3 41 66
3 42 64
3 43 65
3 44 64
3 45 70
3 46 73
3 47 77
3 48 84
3 49 96
3 50 101
3 51 109
3 52 118
3 53 77
3 54 87
3 55 85
3 56 76
3 57 82
3 58 91
3 59 87
3 60 100
3 61 100
3 62 112
3 63 115
3 64 126
3 65 131
3 66 106
3 67 102
3 68 103
3 69 100
3 70 105
3 71 102
3 72 111
3 73 114
3 74 117
3 75 124
3 76 132
3 77 142
3 78 144
3 79 119
3 80 116
3 81 125
3 82 118
3 83 124
3 84 127
3 85 122
3 86 130
3 87 138
3 88 140
3 89 142
3 90 153
3 91 162
3 92 144
3 93 138
3 94 144
3 95 143
3 96 147
3 97 141
3 98 151
3 99 151
3 100 158
3 101 163
3 102 163
3 103 172
3 104 174
3 105 156
3 106 163
3 107 156
3 108 166
3 109 161
3 110 168
3 111 164
3 112 170
3 113 176
3 114 180
3 115 179
3 116 184
3 117 190
3 118 182
3 119 179
3 120 186
3 121 178
3 122 181
3 123 188
3 124 188
3 125 191
3 126 189
3 127 189
3 128 201
3 129 205
3 130 212
3 131 199
3 132 204
3 133 200
3 134 205
3 135 198
3 136 204
3 137 208
3 138 209
3 139 212
3 140 212
3 141 221
3 142 217
3 143 225
3 144 221
3 145 218
3 146 226
3 147 216
3 148 219
3 149 218
3 150 224
3 151 231
3 152 230
3 153 237
3 154 234
3 155 236
3 156 244
3 157 241
3 158 237
3 159 246
3 160 237
3 161 240
3 162 246
3 163 243
3 164 243
3 165 248
3 166 246
3 167 260
3 168 254
3 169 264
3 170 258
3 171 265
3 172 258
3 173 257
3 174 259
3 175 259
3 176 262
3 177 261
3 178 263
3 179 272
3 180 268
3 181 278
3 182 284
3 183 278
3 184 285
3 185 278
3 186 275
3 187 280
3 188 288
3 189 282
3 190 281
3 191 291
3 192 284
3 193 293
3 194 299
3 195 300
4 5 13
4 6 20
4 7 32
4 8 41
4 9 52
4 10 60
4 11 73
4 12 81
4 13 89
4 14 37
4 15 28
4 16 24
4 17 23
4 18 24
4 19 24
4 20 37
4 21 45
4 22 56
4 23 63
4 24 71
4 25 81
4 26 94
4 27 48
4 28 40
4 29 40
4 30 43
4 31 41
4 32 40
4 33 52
4 34 53
4 35 66
4 36 75
4 37 81
4 38 89
4 39 100
4 40 70
4 41 67
4 42 62
4 43 62
4 44 58
4 45 64
4 46 65
4 47 69
4 48 74
4 49 87
4 50 91
4 51 99
4 52 107
4 53 78
4 54 87
4 55 83
4 56 73
4 57 77
4 58 86
4 59 80
4 60 93
4 61 92
4 62 103
4 63 106
4 64 117
4 65 121
4 66 106
4 67 102
4 68 101
4 69 97
4 70 101
4 71 97
4 72 105
4 73 108
4 74 109
4 75 116
4 76 124
4 77 133
4 78 134
4 79 119
4 80 115
4 81 123
4 82 115
4 83 120
4 84 123
4 85 117
4 86 124
4 87 132
4 88 132
4 89 134
4 90 145
4 91 154
4 92 144
4 93 137
4 94 142
4 95 140
4 96 143
4 97 137
4 98 147
4 99 146
4 100 153
4 101 157
4 102 157
4 103 164
4 104 166
4 105 156
4 106 162
4 107 154
4 108 164
4 109 158
4 110 164
4 111 160
4 112 165
4 113 170
4 114 174
4 115 173
4 116 177
4 117 182
4 118 182
4 119 178
4 120 184
4 121 175
4 122 178
4 123 184
4 124 184
4 125 186
4 126 184
4 127 184
4 128 195
4 129 198
4 130 205
4 131 198
4 132 203
4 133 198
4 134 203
4 135 195
4 136 201
4 137 204
4 138 205
4 139 207
4 140 207
4 141 216
4 142 211
4 143 219
4 144 220
4 145 217
4 146 224
4 147 214
4 148 216
4 149 215
4 150 220
4 151 227
4 152 225
4 153 232
4 154 228
4 155 230
4 156 238
4 157 240
4 158 236
4 159 244
4 160 235
4 161 237
4 162 242
4 163 239
4 164 239
4 165 244
4 166 242
4 167 255
4 168 248
4 169 259
4 170 257
4 171 264
4 172 256
4 173 255
4 174 256
4 175 256
4 176 258
4 177 257
4 178 258
4 179 267
4 180 263
4 181 273
4 182 278
4 183 277
4 184 284
4 185 276
4 186 273
4 187 277
4 188 285
4 189 279
4 190 278
4 191 287
4 192 280
4 193 289
4 194 294
4 195 294
5 6 7
5 7 20
5 8 28
5 9 39
5 10 47
5 11 60
5 12 68
5 13 76
5 14 49
5 15 38
5 16 31
5 17 27
5 18 24
5 19 15
5 20 27
5 21 34
5 22 44
5 23 51
5 24 59
5 25 69
5 26 81
5 27 57
5 28 47
5 29 44
5 30 44
5 31 39
5 32 36
5 33 46
5 34 43
5 35 56
5 36 64
5 37 71
5 38 77
5 39 89
5 40 76
5 41 72
5 42 65
5 43 63
5 44 57
5 45 61
5 46 60
5 47 62
5 48 66
5 49 79
5 50 81
5 51 88
5 52 97
5 53 84
5 54 91
5 55 86
5 56 74
5 57 76
5 58 84
5 59 77
5 60 87
5 61 86
5 62 96
5 63 98
5 64 108
5 65 112
5 66 110
5 67 105
5 68 104
5 69 98
5 70 101
5 71 94
5 72 102
5 73 104
5 74 104
5 75 110
5 76 117
5 77 125
5 78 126
5 79 123
5 80 118
5 81 125
5 82 116
5 83 120
5 84 121
5 85 114
5 86 120
5 87 128
5 88 127
5 89 128
5 90 138
5 91 146
5 92 147
5 93 139
5 94 144
5 95 141
5 96 143
5 97 135
5 98 145
5 99 143
5 100 148
5 101 152
5 102 151
5 103 158
5 104 159
5 105 159
5 106 164
5 107 156
5 108 164
5 109 158
5 110 163
5 111 158
5 112 163
5 113 167
5 114 170
5 115 168
5 116 172
5 117 176
5 118 184
5 119 180
5 120 185
5 121 175
5 122 178
5 123 183
5 124 182
5 125 183
5 126 181
5 127 180
5 128 190
5 129 194
5 130 200
5 131 200
5 132 205
5 133 199
5 134 203
5 135 195
5 136 200
5 137 203
5 138 203
5 139 204
5 140 204
5 141 212
5 142 207
5 143 214
5 144 222
5 145 219
5 146 225
5 147 214
5 148 216
5 149 214
5 150 219
5 151 225
5 152 223
5 153 229
5 154 225
5 155 225
5 156 233
5 157 242
5 158 237
5 159 245
5 160 235
5 161 237
5 162 241
5 163 238
5 164 237
5 165 241
5 166 239
5 167 252
5 168 244
5 169 254
5 170 258
5 171 265
5 172 257
5 173 255
5 174 256
5 175 255
5 176 257
5 177 255
5 178 256
5 179 264
5 180 260
5 181 269
5 182 274
5 183 279
5 184 285
5 185 277
5 186 273
5 187 277
5 188 284
5 189 278
5 190 276
5 191 285
5 192 277
5 193 286
5 194 291
5 195 290
6 7 13
6 8 22
6 9 33
6 10 40
6 11 53
6 12 61
6 13 69
6 14 55
6 15 44
6 16 36
6 17 30
6 18 25
6 19 13
6 20 22
6 21 28
6 22 38
6 23 44
6 24 52
6 25 62
6 26 74
6 27 62
6 28 52
6 29 47
6 30 46
6 31 38
6 32 34
6 33 43
6 34 38
6 35 50
6 36 58
6 37 65
6 38 70
6 39 82
6 40 79
6 41 74
6 42 67
6 43 64
6 44 56
6 45 60
6 46 57
6 47 59
6 48 61
6 49 74
6 50 75
6 51 82
6 52 90
6 53 87
6 54 93
6 55 87
6 56 74
6 57 75
6 58 83
6 59 75
6 60 84
6 61 82
6 62 92
6 63 94
6 64 103
6 65 106
6 66 112
6 67 106
6 68 104
6 69 98
6 70 101
6 71 93
6 72 100
6 73 102
6 74 100
6 75 106
6 76 113
6 77 121
6 78 121
6 79 125
6 80 119
6 81 125
6 82 116
6 83 119
6 84 120
6 85 112
6 86 117
6 87 125
6 88 123
6 89 124
6 90 133
6 91 142
6 92 148
6 93 140
6 94 144
6 95 140
6 96 142
6 97 134
6 98 143
6 99 141
6 100 146
6 101 149
6 102 148
6 103 154
6 104 154
6 105 160
6 106 164
6 107 156
6 108 164
6 109 157
6 110 162
6 111 156
6 112 161
6 113 164
6 114 167
6 115 164
6 116 168
6 117 172
6 118 185
6 119 180
6 120 185
6 121 175
6 122 177
6 123 182
6 124 180
6 125 181
6 126 179
6 127 177
6 128 187
6 129 190
6 130 196
6 131 201
6 132 205
6 133 199
6 134 203
6 135 194
6 136 199
6 137 201
6 138 201
6 139 202
6 140 201
6 141 209
6 142 203
6 143 210
6 144 222
6 145 219
6 146 225
6 147 214
6 148 215
6 149 213
6 150 217
6 151 223
6 152 220
6 153 227
6 154 222
6 155 222
6 156 230
6 157 242
6 158 237
6 159 245
6 160 235
6 161 236
6 162 240
6 163 236
6 164 236
6 165 239
6 166 236
6 167 249
6 168 241
6 169 251
6 170 259
6 171 265
6 172 257
6 173 255
6 174 255
6 175 254
6 176 255
6 177 254
6 178 254
6 179 262
6 180 257
6 181 266
6 182 271
6 183 279
6 184 284
6 185 277
6 186 273
6 187 276
6 188 283
6 189 276
6 190 275
6 191 283
6 192 275
6 193 283
6 194 288
6 195 287
7 8 13
7 9 22
7 10 29
7 11 42
7 12 49
7 13 57
7 14 65
7 15 53
7 16 44
7 17 38
7 18 30
7 19 16
7 20 16
7 21 18
7 22 26
7 23 31
7 24 39
7 25 49
7 26 62
7 27 71
7 28 59
7 29 52
7 30 48
7 31 38
7 32 32
7 33 38
7 34 29
7 35 40
7 36 47
7 37 53
7 38 58
7 39 69
7 40 84
7 41 78
7 42 69
7 43 64
7 44 55
7 45 57
7 46 52
7 47 52
7 48 53
7 49 64
7 50 64
7 51 71
7 52 79
7 53 91
7 54 95
7 55 88
7 56 74
7 57 73
7 58 80
7 59 70
7 60 78
7 61 75
7 62 84
7 63 85
7 64 93
7 65 96
7 66 114
7 67 108
7 68 105
7 69 97
7 70 99
7 71 90
7 72 96
7 73 96
7 74 93
7 75 97
7 76 104
7 77 111
7 78 111
7 79 126
7 80 120
7 81 124
7 82 114
7 83 117
7 84 117
7 85 108
7 86 112
7 87 119
7 88 116
7 89 116
7 90 124
7 91 132
7 92 148
7 93 140
7 94 143
7 95 139
7 96 140
7 97 130
7 98 139
7 99 135
7 100 140
7 101 143
7 102 140
7 103 146
7 104 145
7 105 161
7 106 164
7 107 155
7 108 162
7 109 155
7 110 159
7 111 152
7 112 155
7 113 158
7 114 161
7 115 157
7 116 160
7 117 164
7 118 185
7 119 179
7 120 184
7 121 172
7 122 174
7 123 178
7 124 176
7 125 176
7 126 173
7 127 171
7 128 180
7 129 183
7 130 188
7 131 201
7 132 203
7 133 198
7 134 201
7 135 191
7 136 195
7 137 197
7 138 196
7 139 197
7 140 195
7 141 203
7 142 196
7 143 202
7 144 221
7 145 218
7 146 223
7 147 211
7 148 212
7 149 209
7 150 213
7 151 218
7 152 215
7 153 221
7 154 216
7 155 215
7 156 223
7 157 241
7 158 236
7 159 242
7 160 232
7 161 233
7 162 236
7 163 232
7 164 231
7 165 234
7 166 231
7 167 243
7 168 235
7 169 244
7 170 257
7 171 263
7 172 254
7 173 252
7 174 252
7 175 250
7 176 251
7 177 249
7 178 249
7 179 257
7 180 251
7 181 260
7 182 264
7 183 277
7 184 282
7 185 274
7 186 270
7 187 273
7 188 279
7 189 272
7 190 270
7 191 278
7 192 269
7 193 278
7 194 282
7 195 281
8 9 11
8 10 19
8 11 32
8 12 41
8 13 49
8 14 76
8 15 65
8 16 56
8 17 50
8 18 43
8 19 28
8 20 27
8 21 25
8 22 29
8 23 29
8 24 34
8 25 45
8 26 57
8 27 83
8 28 72
8 29 65
8 30 61
8 31 51
8 32 44
8 33 48
8 34 37
8 35 44
8 36 49
8 37 55
8 38 57
8 39 67
8 40 97
8 41 91
8 42 82
8 43 77
8 44 67
8 45 68
8 46 62
8 47 60
8 48 59
8 49 70
8 50 66
8 51 72
8 52 79
8 53 103
8 54 108
8 55 100
8 56 86
8 57 85
8 58 91
8 59 80
8 60 86
8 61 82
8 62 90
8 63 89
8 64 97
8 65 98
8 66 127
8 67 120
8 68 117
8 69 108
8 70 110
8 71 100
8 72 106
8 73 105
8 74 101
8 75 104
8 76 110
8 77 116
8 78 114
8 79 138
8 80 131
8 81 136
8 82 126
8 83 128
8 84 127
8 85 118
8 86 120
8 87 127
8 88 123
8 89 122
8 90 130
8 91 137
8 92 160
8 93 152
8 94 155
8 95 149
8 96 150
8 97 140
8 98 148
8 99 144
8 100 147
8 101 150
8 102 147
8 103 152
8 104 150
8 105 173
8 106 175
8 107 166
8 108 173
8 109 165
8 110 168
8 111 161
8 112 164
8 113 166
8 114 168
8 115 164
8 116 167
8 117 170
8 118 197
8 119 190
8 120 195
8 121 183
8 122 185
8 123 188
8 124 185
8 125 185
8 126 181
8 127 179
8 128 188
8 129 190
8 130 195
8 131 212
8 132 215
8 133 208
8 134 211
8 135 202
8 136 205
8 137 206
8 138 205
8 139 205
8 140 203
8 141 210
8 142 203
8 143 209
8 144 232
8 145 229
8 146 233
8 147 222
8 148 222
8 149 219
8 150 222
8 151 227
8 152 223
8 153 229
8 154 223
8 155 222
8 156 229
8 157 252
8 158 246
8 159 253
8 160 243
8 161 243
8 162 246
8 163 241
