54 27
0 1 90
0 2 94
0 3 27
0 4 14
0 5 88
0 6 0
0 7 15
0 8 76
0 9 56
0 10 47
0 11 98
0 12 49
0 13 20
0 14 78
0 15 80
0 16 10
0 17 37
0 18 67
0 19 69
0 20 97
0 21 76
0 22 44
0 23 49
0 24 13
0 25 95
0 26 74
0 27 78
0 28 16
0 29 74
0 30 24
0 31 39
0 32 96
0 33 98
0 34 21
0 35 89
0 36 31
0 37 83
0 38 0
0 39 36
0 40 24
0 41 96
0 42 67
0 43 23
0 44 62
0 45 67
0 46 70
0 47 9
0 48 40
0 49 54
0 50 80
0 51 57
0 52 89
0 53 100
1 2 97
1 3 50
1 4 63
1 5 61
1 6 71
1 7 57
1 8 93
1 9 81
1 10 13
1 11 87
1 12 5
1 13 46
1 14 76
1 15 54
1 16 20
1 17 77
1 18 34
1 19 93
1 20 51
1 21 18
1 22 64
1 23 67
1 24 42
1 25 41
1 26 78
1 27 96
1 28 82
1 29 54
1 30 100
1 31 79
1 32 91
1 33 6
1 34 21
1 35 91
1 36 61
1 37 3
1 38 86
1 39 94
1 40 84
1 41 66
1 42 9
1 43 35
1 44 57
1 45 2
1 46 30
1 47 96
1 48 86
1 49 20
1 50 65
1 51 94
1 52 13
1 53 44
2 3 62
2 4 13
2 5 92
2 6 5
2 7 59
2 8 24
2 9 64
2 10 88
2 11 0
2 12 78
2 13 88
2 14 74
2 15 19
2 16 51
2 17 24
2 18 72
2 19 19
2 20 38
2 21 91
2 22 47
2 23 45
2 24 39
2 25 84
2 26 2
2 27 38
2 28 57
2 29 90
2 30 94
2 31 68
2 32 30
2 33 50
2 34 33
2 35 33
2 36 9
2 37 4
2 38 38
2 39 57
2 40 33
2 41 5
2 42 5
2 43 54
2 44 96
2 45 99
2 46 60
2 47 95
2 48 30
2 49 17
2 50 83
2 51 45
2 52 0
2 53 79
3 4 9
3 5 12
3 6 99
3 7 68
3 8 35
3 9 75
3 10 35
3 11 70
3 12 34
3 13 97
3 14 70
3 15 98
3 16 72
3 17 8
3 18 6
3 19 98
3 20 40
3 21 77
3 22 80
3 23 81
3 24 58
3 25 29
3 26 17
3 27 75
3 28 16
3 29 77
3 30 63
3 31 16
3 32 36
3 33 80
3 34 85
3 35 71
3 36 88
3 37 65
3 38 60
3 39 18
3 40 97
3 41 67
3 42 21
3 43 51
3 44 78
3 45 20
3 46 31
3 47 48
3 48 30
3 49 30
3 50 57
3 51 71
3 52 85
3 53 41
4 5 33
4 6 43
4 7 36
4 8 62
4 9 52
4 10 0
4 11 40
4 12 66
4 13 98
4 14 6
4 15 60
4 16 13
4 17 53
4 18 86
4 19 65
4 20 68
4 21 38
4 22 7
4 23 25
4 24 29
4 25 99
4 26 46
4 27 66
4 28 31
4 29 55
4 30 12
4 31 31
4 32 84
4 33 85
4 34 42
4 35 71
4 36 31
4 37 69
4 38 37
4 39 29
4 40 2
4 41 51
4 42 36
4 43 88
4 44 4
4 45 61
4 46 32
4 47 85
4 48 60
4 49 73
4 50 4
4 51 64
4 52 91
4 53 85
5 6 7
5 7 73
5 8 25
5 9 86
5 10 41
5 11 68
5 12 71
5 13 59
5 14 15
5 15 88
5 16 27
5 17 64
5 18 8
5 19 56
5 20 41
5 21 57
5 22 27
5 23 37
5 24 53
5 25 57
5 26 24
5 27 50
5 28 28
5 29 97
5 30 6
5 31 63
5 32 62
5 33 100
5 34 82
5 35 67
5 36 4
5 37 84
5 38 61
5 39 29
5 40 87
5 41 1
5 42 53
5 43 47
5 44 45
5 45 50
5 46 85
5 47 73
5 48 45
5 49 35
5 50 3
5 51 100
5 52 51
5 53 54
6 7 90
6 8 52
6 9 16
6 10 86
6 11 7
6 12 20
6 13 24
6 14 42
6 15 54
6 16 93
6 17 25
6 18 3
6 19 98
6 20 29
6 21 75
6 22 86
6 23 51
6 24 82
6 25 48
6 26 64
6 27 8
6 28 81
6 29 54
6 30 48
6 31 80
6 32 18
6 33 95
6 34 48
6 35 35
6 36 50
6 37 76
6 38 52
6 39 2
6 40 2
6 41 81
6 42 91
6 43 82
6 44 95
6 45 14
6 46 51
6 47 6
6 48 75
6 49 12
6 50 20
6 51 19
6 52 54
6 53 28
7 8 51
7 9 70
7 10 24
7 11 10
7 12 50
7 13 91
7 14 91
7 15 11
7 16 70
7 17 67
7 18 26
7 19 86
7 20 3
7 21 52
7 22 68
7 23 57
7 24 52
7 25 88
7 26 62
7 27 19
7 28 62
7 29 99
7 30 27
7 31 88
7 32 72
7 33 19
7 34 100
7 35 77
7 36 60
7 37 85
7 38 28
7 39 91
7 40 21
7 41 41
7 42 78
7 43 60
7 44 75
7 45 56
7 46 97
7 47 56
7 48 18
7 49 100
7 50 84
7 51 43
7 52 12
7 53 99
8 9 75
8 10 29
8 11 13
8 12 40
8 13 14
8 14 26
8 15 27
8 16 66
8 17 90
8 18 56
8 19 81
8 20 50
8 21 27
8 22 9
8 23 77
8 24 52
8 25 65
8 26 19
8 27 14
8 28 84
8 29 20
8 30 4
8 31 31
8 32 49
8 33 19
8 34 32
8 35 30
8 36 16
8 37 34
8 38 5
8 39 20
8 40 84
8 41 80
8 42 39
8 43 57
8 44 35
8 45 63
8 46 8
8 47 97
8 48 4
8 49 62
8 50 23
8 51 35
8 52 43
8 53 96
9 10 79
9 11 12
9 12 92
9 13 51
9 14 64
9 15 37
9 16 34
9 17 11
9 18 65
9 19 62
9 20 63
9 21 71
9 22 6
9 23 44
9 24 78
9 25 39
9 26 98
9 27 20
9 28 25
9 29 12
9 30 11
9 31 78
9 32 1
9 33 51
9 34 92
9 35 35
9 36 85
9 37 40
9 38 29
9 39 33
9 40 76
9 41 88
9 42 23
9 43 30
9 44 14
9 45 60
9 46 96
9 47 50
9 48 78
9 49 4
9 50 66
9 51 100
9 52 9
9 53 61
10 11 4
10 12 40
10 13 7
10 14 59
10 15 39
10 16 64
10 17 78
10 18 54
10 19 34
10 20 39
10 21 51
10 22 99
10 23 62
10 24 97
10 25 66
10 26 53
10 27 76
10 28 60
10 29 81
10 30 63
10 31 62
10 32 7
10 33 90
10 34 89
10 35 47
10 36 21
10 37 89
10 38 52
10 39 37
10 40 27
10 41 44
10 42 50
10 43 43
10 44 76
10 45 60
10 46 82
10 47 78
10 48 54
10 49 61
10 50 37
10 51 49
10 52 3
10 53 68
11 12 83
11 13 72
11 14 64
11 15 97
11 16 99
11 17 83
11 18 23
11 19 34
11 20 77
11 21 97
11 22 60
11 23 65
11 24 49
11 25 97
11 26 75
11 27 65
11 28 23
11 29 57
11 30 92
11 31 57
11 32 3
11 33 37
11 34 82
11 35 1
11 36 36
11 37 54
11 38 84
11 39 83
11 40 30
11 41 0
11 42 98
11 43 81
11 44 41
11 45 54
11 46 33
11 47 68
11 48 96
11 49 55
11 50 49
11 51 84
11 52 38
11 53 82
12 13 63
12 14 17
12 15 34
12 16 99
12 17 28
12 18 48
12 19 51
12 20 69
12 21 21
12 22 68
12 23 74
12 24 74
12 25 20
12 26 23
12 27 7
12 28 78
12 29 64
12 30 11
12 31 58
12 32 25
12 33 98
12 34 36
12 35 84
12 36 84
12 37 42
12 38 19
12 39 90
12 40 98
12 41 10
12 42 52
12 43 87
12 44 33
12 45 53
12 46 37
12 47 61
12 48 88
12 49 94
12 50 20
12 51 83
12 52 96
12 53 14
13 14 87
13 15 21
13 16 93
13 17 53
13 18 7
13 19 13
13 20 78
13 21 55
13 22 61
13 23 12
13 24 33
13 25 30
13 26 14
13 27 64
13 28 59
13 29 60
13 30 73
13 31 22
13 32 60
13 33 10
13 34 23
13 35 4
13 36 95
13 37 86
13 38 39
13 39 22
13 40 17
13 41 83
13 42 80
13 43 43
13 44 35
13 45 61
13 46 8
13 47 74
13 48 36
13 49 63
13 50 100
13 51 16
13 52 95
13 53 79
14 15 30
14 16 25
14 17 89
14 18 61
14 19 16
14 20 94
14 21 98
14 22 10
14 23 31
14 24 45
14 25 53
14 26 98
14 27 40
14 28 60
14 29 69
14 30 25
14 31 48
14 32 55
14 33 21
14 34 63
14 35 52
14 36 86
14 37 23
14 38 41
14 39 73
14 40 34
14 41 51
14 42 0
14 43 10
14 44 24
14 45 73
14 46 25
14 47 90
14 48 26
14 49 83
14 50 83
14 51 17
14 52 21
14 53 18
15 16 44
15 17 24
15 18 97
15 19 35
15 20 35
15 21 45
15 22 41
15 23 64
15 24 60
15 25 31
15 26 51
15 27 38
15 28 75
15 29 65
15 30 62
15 31 77
15 32 74
15 33 33
15 34 77
15 35 48
15 36 41
15 37 94
15 38 33
15 39 88
15 40 36
15 41 65
15 42 0
15 43 40
15 44 68
15 45 66
15 46 31
15 47 85
15 48 22
15 49 32
15 50 81
15 51 42
15 52 35
15 53 87
16 17 16
16 18 94
16 19 57
16 20 36
16 21 30
16 22 69
16 23 24
16 24 49
16 25 24
16 26 76
16 27 60
16 28 86
16 29 58
16 30 6
16 31 99
16 32 90
16 33 30
16 34 57
16 35 30
16 36 54
16 37 63
16 38 99
16 39 19
16 40 83
16 41 41
16 42 2
16 43 63
16 44 79
16 45 49
16 46 17
16 47 38
16 48 3
16 49 56
16 50 31
16 51 71
16 52 23
16 53 88
17 18 73
17 19 83
17 20 22
17 21 29
17 22 2
17 23 83
17 24 22
17 25 63
17 26 56
17 27 70
17 28 24
17 29 94
17 30 71
17 31 44
17 32 70
17 33 33
17 34 28
17 35 69
17 36 30
17 37 78
17 38 16
17 39 20
17 40 60
17 41 0
17 42 63
17 43 46
17 44 69
17 45 54
17 46 97
17 47 91
17 48 14
17 49 60
