50 25
0 1 77
0 2 78
0 3 38
0 4 70
0 5 15
0 6 89
0 7 46
0 8 88
0 9 89
0 10 75
0 11 97
0 12 3
0 13 68
0 14 65
0 15 100
0 16 18
0 17 72
0 18 44
0 19 99
0 20 23
0 21 77
0 22 77
0 23 91
0 24 83
0 25 3
0 26 93
0 27 70
0 28 52
0 29 41
0 30 1
0 31 50
0 32 87
0 33 52
0 34 83
0 35 92
0 36 62
0 37 64
0 38 32
0 39 89
0 40 36
0 41 30
0 42 42
0 43 28
0 44 49
0 45 41
0 46 28
0 47 94
0 48 99
0 49 1
1 2 27
1 3 27
1 4 37
1 5 13
1 6 23
1 7 3
1 8 27
1 9 6
1 10 71
1 11 25
1 12 57
1 13 44
1 14 7
1 15 63
1 16 98
1 17 66
1 18 81
1 19 15
1 20 74
1 21 76
1 22 70
1 23 39
1 24 94
1 25 48
1 26 1
1 27 56
1 28 72
1 29 80
1 30 74
1 31 23
1 32 68
1 33 47
1 34 35
1 35 85
1 36 79
1 37 10
1 38 93
1 39 63
1 40 1
1 41 22
1 42 31
1 43 58
1 44 28
1 45 22
1 46 71
1 47 88
1 48 56
1 49 93
2 3 67
2 4 28
2 5 28
2 6 54
2 7 29
2 8 66
2 9 38
2 10 57
2 11 85
2 12 71
2 13 37
2 14 64
2 15 7
2 16 46
2 17 44
2 18 30
2 19 5
2 20 15
2 21 58
2 22 77
2 23 25
2 24 90
2 25 48
2 26 87
2 27 41
2 28 75
2 29 61
2 30 55
2 31 33
2 32 38
2 33 90
2 34 34
2 35 21
2 36 19
2 37 18
2 38 35
2 39 23
2 40 6
2 41 46
2 42 2
2 43 87
2 44 70
2 45 34
2 46 78
2 47 90
2 48 38
2 49 73
3 4 32
3 5 42
3 6 54
3 7 79
3 8 85
3 9 7
3 10 73
3 11 11
3 12 33
3 13 44
3 14 30
3 15 50
3 16 57
3 17 80
3 18 2
3 19 16
3 20 58
3 21 63
3 22 99
3 23 2
3 24 86
3 25 30
3 26 77
3 27 99
3 28 35
3 29 11
3 30 33
3 31 43
3 32 70
3 33 6
3 34 7
3 35 79
3 36 78
3 37 3
3 38 62
3 39 30
3 40 6
3 41 86
3 42 43
3 43 63
3 44 15
3 45 16
3 46 11
3 47 60
3 48 12
3 49 52
4 5 71
4 6 21
4 7 74
4 8 9
4 9 87
4 10 68
4 11 93
4 12 24
4 13 28
4 14 47
4 15 50
4 16 29
4 17 1
4 18 81
4 19 31
4 20 58
4 21 84
4 22 33
4 23 14
4 24 96
4 25 78
4 26 82
4 27 49
4 28 69
4 29 66
4 30 51
4 31 18
4 32 15
4 33 10
4 34 11
4 35 58
4 36 4
4 37 8
4 38 98
4 39 79
4 40 61
4 41 55
4 42 96
4 43 79
4 44 7
4 45 66
4 46 88
4 47 21
4 48 11
4 49 100
5 6 61
5 7 29
5 8 98
5 9 96
5 10 52
5 11 70
5 12 20
5 13 38
5 14 68
5 15 12
5 16 53
5 17 37
5 18 89
5 19 5
5 20 11
5 21 66
5 22 52
5 23 60
5 24 21
5 25 48
5 26 46
5 27 20
5 28 61
5 29 13
5 30 73
5 31 8
5 32 41
5 33 78
5 34 12
5 35 22
5 36 78
5 37 73
5 38 19
5 39 50
5 40 54
5 41 84
5 42 9
5 43 31
5 44 9
5 45 24
5 46 30
5 47 91
5 48 60
5 49 53
6 7 43
6 8 3
6 9 56
6 10 88
6 11 34
6 12 90
6 13 3
6 14 69
6 15 71
6 16 20
6 17 7
6 18 95
6 19 43
6 20 40
6 21 98
6 22 70
6 23 3
6 24 37
6 25 9
6 26 30
6 27 10
6 28 50
6 29 54
6 30 2
6 31 35
6 32 45
6 33 76
6 34 50
6 35 21
6 36 15
6 37 73
6 38 61
6 39 76
6 40 52
6 41 99
6 42 59
6 43 31
6 44 84
6 45 59
6 46 2
6 47 30
6 48 75
6 49 98
7 8 22
7 9 7
7 10 81
7 11 74
7 12 8
7 13 28
7 14 8
7 15 1
7 16 61
7 17 83
7 18 29
7 19 67
7 20 100
7 21 95
7 22 79
7 23 60
7 24 29
7 25 8
7 26 75
7 27 63
7 28 68
7 29 62
7 30 28
7 31 100
7 32 74
7 33 74
7 34 13
7 35 93
7 36 77
7 37 77
7 38 1
7 39 61
7 40 99
7 41 94
7 42 8
7 43 73
7 44 63
7 45 56
7 46 37
7 47 91
7 48 17
7 49 11
8 9 2
8 10 38
8 11 10
8 12 51
8 13 65
8 14 95
8 15 59
8 16 84
8 17 80
8 18 19
8 19 69
8 20 51
8 21 51
8 22 36
8 23 46
8 24 92
8 25 88
8 26 75
8 27 59
8 28 29
8 29 7
8 30 13
8 31 94
8 32 40
8 33 9
8 34 57
8 35 65
8 36 87
8 37 12
8 38 98
8 39 10
8 40 2
8 41 5
8 42 53
8 43 85
8 44 15
8 45 46
8 46 28
8 47 52
8 48 4
8 49 4
9 10 50
9 11 1
9 12 77
9 13 71
9 14 1
9 15 80
9 16 24
9 17 1
9 18 25
9 19 83
9 20 85
9 21 27
9 22 69
9 23 66
9 24 76
9 25 82
9 26 87
9 27 60
9 28 28
9 29 70
9 30 38
9 31 89
9 32 19
9 33 92
9 34 74
9 35 23
9 36 6
9 37 57
9 38 44
9 39 61
9 40 80
9 41 88
9 42 16
9 43 44
9 44 93
9 45 2
9 46 82
9 47 79
9 48 57
9 49 70
10 11 41
10 12 42
10 13 95
10 14 86
10 15 77
10 16 35
10 17 52
10 18 25
10 19 53
10 20 53
10 21 19
10 22 16
10 23 44
10 24 87
10 25 10
10 26 98
10 27 99
10 28 7
10 29 66
10 30 66
10 31 4
10 32 51
10 33 25
10 34 2
10 35 56
10 36 16
10 37 58
10 38 33
10 39 6
10 40 99
10 41 86
10 42 29
10 43 82
10 44 35
10 45 84
10 46 96
10 47 71
10 48 92
10 49 74
11 12 33
11 13 40
11 14 18
11 15 73
11 16 19
11 17 27
11 18 11
11 19 6
11 20 100
11 21 60
11 22 98
11 23 99
11 24 25
11 25 9
11 26 42
11 27 10
11 28 16
11 29 76
11 30 95
11 31 37
11 32 18
11 33 35
11 34 51
11 35 97
11 36 49
11 37 84
11 38 46
11 39 67
11 40 16
11 41 29
11 42 68
11 43 62
11 44 70
11 45 99
11 46 89
11 47 2
11 48 92
11 49 55
12 13 38
12 14 70
12 15 49
12 16 49
12 17 49
12 18 69
12 19 62
12 20 65
12 21 50
12 22 52
12 23 56
12 24 9
12 25 86
12 26 17
12 27 34
12 28 97
12 29 62
12 30 20
12 31 63
12 32 10
12 33 13
12 34 72
12 35 64
12 36 77
12 37 64
12 38 88
12 39 100
12 40 7
12 41 57
12 42 62
12 43 37
12 44 75
12 45 83
12 46 11
12 47 83
12 48 10
12 49 83
13 14 59
13 15 83
13 16 81
13 17 1
13 18 85
13 19 63
13 20 91
13 21 75
13 22 65
13 23 61
13 24 39
13 25 60
13 26 90
13 27 19
13 28 17
13 29 63
13 30 11
13 31 21
13 32 21
13 33 47
13 34 79
13 35 82
13 36 54
13 37 42
13 38 84
13 39 27
13 40 97
13 41 53
13 42 14
13 43 17
13 44 42
13 45 41
13 46 45
13 47 61
13 48 96
13 49 78
14 15 91
14 16 47
14 17 41
14 18 81
14 19 93
14 20 36
14 21 17
14 22 40
14 23 48
14 24 4
14 25 84
14 26 42
14 27 61
14 28 62
14 29 44
14 30 92
14 31 3
14 32 68
14 33 97
14 34 69
14 35 69
14 36 54
14 37 92
14 38 55
14 39 55
14 40 19
14 41 60
14 42 42
14 43 66
14 44 61
14 45 75
14 46 65
14 47 60
14 48 72
14 49 67
15 16 25
15 17 51
15 18 60
15 19 76
15 20 65
15 21 13
15 22 97
15 23 13
15 24 10
15 25 86
15 26 17
15 27 13
15 28 100
15 29 79
15 30 76
15 31 50
15 32 67
15 33 82
15 34 78
15 35 79
15 36 71
15 37 47
15 38 5
15 39 58
15 40 89
15 41 96
15 42 39
15 43 82
15 44 3
15 45 47
15 46 73
15 47 60
15 48 7
15 49 77
16 17 62
16 18 43
16 19 29
16 20 3
16 21 28
16 22 32
16 23 34
16 24 97
16 25 93
16 26 35
16 27 65
16 28 30
16 29 68
16 30 99
16 31 45
16 32 67
16 33 30
16 34 12
16 35 22
16 36 66
16 37 47
16 38 2
16 39 76
16 40 27
16 41 3
16 42 73
16 43 20
16 44 60
16 45 29
16 46 2
16 47 81
16 48 20
16 49 4
17 18 42
17 19 37
17 20 25
17 21 15
17 22 66
17 23 50
17 24 62
17 25 38
17 26 50
17 27 76
17 28 60
17 29 71
17 30 79
17 31 67
17 32 83
17 33 8
17 34 1
17 35 13
17 36 20
17 37 55
17 38 77
17 39 38
17 40 16
17 41 62
17 42 48
17 43 39
17 44 20
17 45 33
17 46 48
17 47 19
17 48 5
17 49 70
18 19 39
18 20 70
18 21 13
18 22 98
18 23 29
18 24 95
18 25 54
18 26 60
18 27 11
18 28 15
18 29 24
18 30 9
18 31 12
18 32 55
18 33 19
18 34 36
18 35 55
18 36 85
18 37 69
18 38 92
18 39 14
18 40 31
18 41 15
18 42 47
18 43 18
18 44 29
18 45 84
18 46 62
18 47 38
18 48 14
18 49 45
19 20 55
19 21 20
19 22 25
19 23 12
19 24 54
19 25 19
19 26 45
19 27 38
19 28 70
19 29 75
19 30 1
19 31 29
19 32 48
19 33 29
19 34 92
19 35 46
19 36 31
19 37 6
19 38 34
19 39 16
19 40 98
19 41 69
19 42 89
19 43 6
19 44 23
19 45 11
19 46 27
19 47 70
19 48 95
19 49 73
20 21 2
20 22 27
20 23 44
20 24 81
20 25 46
20 26 61
20 27 49
20 28 57
20 29 86
20 30 2
20 31 26
20 32 85
20 33 15
20 34 78
20 35 27
20 36 19
20 37 29
20 38 45
20 39 65
20 40 36
20 41 57
20 42 33
20 43 33
20 44 71
20 45 60
20 46 45
20 47 86
20 48 100
20 49 21
21 22 33
21 23 47
21 24 21
21 25 55
21 26 16
21 27 41
21 28 10
21 29 22
21 30 25
21 31 48
21 32 23
21 33 76
21 34 48
21 35 80
21 36 24
21 37 11
21 38 60
21 39 88
21 40 17
21 41 85
21 42 41
21 43 36
21 44 76
21 45 31
21 46 62
21 47 37
21 48 37
21 49 37
22 23 93
22 24 13
22 25 14
22 26 38
22 27 98
22 28 63
22 29 44
22 30 91
22 31 39
22 32 77
22 33 4
22 34 42
22 35 75
22 36 55
22 37 80
22 38 99
22 39 32
22 40 91
22 41 59
22 42 34
22 43 62
22 44 63
22 45 2
22 46 44
22 47 79
22 48 25
22 49 90
23 24 26
23 25 18
23 26 78
23 27 59
23 28 43
23 29 43
23 30 3
23 31 36
23 32 2
23 33 68
23 34 63
23 35 97
23 36 25
23 37 32
23 38 86
23 39 77
23 40 19
23 41 59
23 42 54
23 43 20
23 44 1
23 45 15
23 46 76
23 47 25
23 48 51
23 49 17
24 25 70
24 26 87
24 27 94
24 28 61
24 29 47
24 30 48
24 31 34
24 32 25
24 33 37
24 34 60
24 35 52
24 36 25
24 37 82
24 38 99
24 39 85
24 40 90
24 41 83
24 42 32
24 43 43
24 44 91
24 45 61
24 46 99
24 47 28
24 48 9
24 49 2
25 26 21
25 27 47
25 28 63
25 29 92
25 30 63
25 31 97
25 32 59
25 33 67
25 34 9
25 35 23
25 36 58
25 37 59
25 38 39
25 39 37
25 40 78
25 41 35
25 42 21
25 43 67
25 44 59
25 45 91
25 46 51
25 47 29
