50 25
0 1 2
0 2 5
0 3 5
0 4 11
0 5 39
0 6 24
0 7 1
0 8 10
0 9 85
0 10 94
0 11 78
0 12 99
0 13 37
0 14 75
0 15 54
0 16 100
0 17 89
0 18 80
0 19 51
0 20 24
0 21 100
0 22 21
0 23 3
0 24 14
0 25 83
0 26 24
0 27 41
0 28 38
0 29 56
0 30 50
0 31 56
0 32 99
0 33 63
0 34 90
0 35 36
0 36 17
0 37 74
0 38 70
0 39 85
0 40 58
0 41 88
0 42 36
0 43 57
0 44 97
0 45 55
0 46 57
0 47 68
0 48 34
0 49 67
1 2 81
1 3 89
1 4 48
1 5 31
1 6 85
1 7 46
1 8 99
1 9 60
1 10 48
1 11 49
1 12 85
1 13 28
1 14 80
1 15 51
1 16 12
1 17 94
1 18 60
1 19 65
1 20 35
1 21 60
1 22 22
1 23 14
1 24 96
1 25 44
1 26 95
1 27 82
1 28 88
1 29 1
1 30 56
1 31 29
1 32 52
1 33 63
1 34 63
1 35 33
1 36 1
1 37 32
1 38 46
1 39 27
1 40 4
1 41 27
1 42 73
1 43 95
1 44 21
1 45 69
1 46 63
1 47 40
1 48 74
1 49 69
2 3 34
2 4 88
2 5 43
2 6 15
2 7 20
2 8 9
2 9 62
2 10 72
2 11 56
2 12 21
2 13 39
2 14 88
2 15 56
2 16 39
2 17 73
2 18 55
2 19 96
2 20 71
2 21 50
2 22 14
2 23 88
2 24 37
2 25 52
2 26 8
2 27 50
2 28 79
2 29 89
2 30 37
2 31 62
2 32 35
2 33 73
2 34 89
2 35 42
2 36 16
2 37 28
2 38 43
2 39 18
2 40 55
2 41 83
2 42 49
2 43 77
2 44 12
2 45 14
2 46 92
2 47 47
2 48 43
2 49 1
3 4 67
3 5 9
3 6 11
3 7 32
3 8 39
3 9 51
3 10 58
3 11 85
3 12 49
3 13 4
3 14 66
3 15 44
3 16 97
3 17 24
3 18 69
3 19 100
3 20 31
3 21 45
3 22 97
3 23 2
3 24 88
3 25 79
3 26 58
3 27 28
3 28 99
3 29 44
3 30 40
3 31 73
3 32 61
3 33 54
3 34 45
3 35 81
3 36 21
3 37 20
3 38 81
3 39 26
3 40 13
3 41 50
3 42 92
3 43 3
3 44 76
3 45 73
3 46 89
3 47 57
3 48 6
3 49 4
4 5 49
4 6 83
4 7 93
4 8 61
4 9 94
4 10 27
4 11 27
4 12 12
4 13 62
4 14 33
4 15 100
4 16 94
4 17 15
4 18 19
4 19 12
4 20 8
4 21 49
4 22 78
4 23 90
4 24 85
4 25 9
4 26 95
4 27 99
4 28 84
4 29 96
4 30 74
4 31 20
4 32 75
4 33 49
4 34 16
4 35 26
4 36 49
4 37 2
4 38 22
4 39 23
4 40 45
4 41 81
4 42 32
4 43 27
4 44 28
4 45 71
4 46 78
4 47 25
4 48 29
4 49 61
5 6 30
5 7 11
5 8 63
5 9 46
5 10 9
5 11 35
5 12 43
5 13 14
5 14 79
5 15 41
5 16 10
5 17 20
5 18 54
5 19 59
5 20 17
5 21 76
5 22 87
5 23 48
