48 24
0 1 53
0 2 41
0 3 83
0 4 4
0 5 4
0 6 11
0 7 99
0 8 23
0 9 79
0 10 20
0 11 81
0 12 15
0 13 1
0 14 6
0 15 8
0 16 32
0 17 47
0 18 9
0 19 86
0 20 36
0 21 15
0 22 45
0 23 71
0 24 68
0 25 40
0 26 0
0 27 85
0 28 43
0 29 10
0 30 57
0 31 66
0 32 49
0 33 16
0 34 34
0 35 47
0 36 82
0 37 10
0 38 74
0 39 65
0 40 77
0 41 74
0 42 67
0 43 66
0 44 96
0 45 3
0 46 95
0 47 47
1 2 78
1 3 91
1 4 67
1 5 27
1 6 40
1 7 5
1 8 54
1 9 23
1 10 21
1 11 55
1 12 1
1 13 22
1 14 84
1 15 52
1 16 19
1 17 80
1 18 23
1 19 57
1 20 15
1 21 89
1 22 82
1 23 3
1 24 49
1 25 92
1 26 91
1 27 13
1 28 63
1 29 75
1 30 67
1 31 75
1 32 17
1 33 37
1 34 49
1 35 24
1 36 88
1 37 31
1 38 83
1 39 5
1 40 82
1 41 90
1 42 21
1 43 11
1 44 16
1 45 33
1 46 29
1 47 58
2 3 92
2 4 20
2 5 57
2 6 65
2 7 46
2 8 26
2 9 53
2 10 82
2 11 42
2 12 83
2 13 23
2 14 86
2 15 35
2 16 39
2 17 12
2 18 29
2 19 19
2 20 72
2 21 16
2 22 79
2 23 80
2 24 43
2 25 23
2 26 78
2 27 68
2 28 59
2 29 35
2 30 65
2 31 92
2 32 70
2 33 68
2 34 94
2 35 29
2 36 81
2 37 74
2 38 72
2 39 95
2 40 96
2 41 56
2 42 88
2 43 67
2 44 97
2 45 41
2 46 68
2 47 12
3 4 54
3 5 46
3 6 49
3 7 46
3 8 88
3 9 12
3 10 65
3 11 98
3 12 57
3 13 88
3 14 70
3 15 99
3 16 45
3 17 68
3 18 47
3 19 85
3 20 4
3 21 59
3 22 86
3 23 47
3 24 62
3 25 82
3 26 28
3 27 52
3 28 68
3 29 91
3 30 76
3 31 75
3 32 79
3 33 58
3 34 60
3 35 18
3 36 65
3 37 1
3 38 67
3 39 70
3 40 62
3 41 54
3 42 14
3 43 41
3 44 30
3 45 66
3 46 90
3 47 86
4 5 29
4 6 46
4 7 1
4 8 97
4 9 15
4 10 59
4 11 23
4 12 44
4 13 17
4 14 95
4 15 48
4 16 61
