50 25
0 1 51
0 2 3
0 3 34
0 4 58
0 5 4
0 6 45
0 7 99
0 8 73
0 9 92
0 10 59
0 11 72
0 12 65
0 13 21
0 14 83
0 15 43
0 16 29
0 17 14
0 18 88
0 19 85
0 20 96
0 21 94
0 22 12
0 23 17
0 24 28
0 25 64
0 26 62
0 27 24
0 28 58
0 29 30
0 30 66
0 31 50
0 32 50
0 33 88
0 34 97
0 35 9
0 36 3
0 37 45
0 38 26
0 39 63
0 40 61
0 41 99
0 42 74
0 43 87
0 44 3
0 45 76
0 46 96
0 47 62
0 48 31
0 49 19
1 2 45
1 3 14
1 4 86
1 5 7
1 6 10
1 7 16
1 8 51
1 9 19
1 10 76
1 11 52
1 12 95
1 13 65
1 14 52
1 15 56
1 16 59
1 17 18
1 18 53
1 19 93
1 20 69
1 21 79
1 22 60
1 23 34
1 24 8
1 25 25
1 26 28
1 27 70
1 28 67
1 29 99
1 30 11
1 31 70
1 32 17
1 33 38
1 34 76
1 35 16
1 36 62
1 37 59
1 38 2
1 39 13
1 40 54
1 41 81
1 42 86
1 43 89
1 44 25
1 45 20
1 46 80
1 47 13
1 48 88
1 49 90
2 3 99
2 4 7
2 5 17
2 6 77
2 7 94
2 8 39
2 9 8
2 10 91
2 11 53
2 12 87
2 13 100
2 14 23
2 15 29
2 16 98
2 17 97
2 18 71
2 19 15
2 20 44
2 21 41
2 22 15
2 23 18
2 24 54
2 25 28
2 26 17
2 27 90
2 28 75
2 29 85
2 30 2
2 31 52
2 32 45
2 33 90
2 34 16
2 35 70
2 36 20
2 37 59
2 38 13
2 39 75
2 40 42
2 41 64
2 42 53
2 43 42
2 44 6
2 45 55
2 46 43
2 47 45
2 48 44
2 49 14
3 4 100
3 5 32
3 6 50
3 7 60
3 8 5
3 9 55
3 10 32
3 11 31
3 12 19
3 13 14
3 14 93
3 15 59
3 16 18
3 17 17
3 18 71
3 19 73
3 20 33
3 21 6
3 22 97
3 23 53
3 24 40
3 25 28
3 26 83
3 27 69
3 28 24
3 29 33
3 30 70
3 31 67
3 32 86
3 33 49
3 34 95
3 35 89
3 36 81
3 37 45
3 38 94
3 39 13
3 40 77
3 41 89
3 42 18
3 43 96
3 44 45
3 45 90
3 46 40
3 47 93
3 48 64
3 49 57
4 5 42
4 6 62
4 7 16
4 8 20
4 9 42
4 10 13
4 11 68
4 12 28
4 13 98
4 14 47
4 15 73
