50 25
0 1 75
0 2 70
0 3 35
0 4 12
0 5 84
0 6 29
0 7 81
0 8 54
0 9 75
0 10 7
0 11 48
0 12 70
0 13 38
0 14 9
0 15 96
0 16 66
0 17 1
0 18 27
0 19 10
0 20 66
0 21 17
0 22 59
0 23 38
0 24 2
0 25 19
0 26 22
0 27 17
0 28 100
0 29 7
0 30 87
0 31 88
0 32 18
0 33 94
0 34 54
0 35 66
0 36 38
0 37 34
0 38 51
0 39 66
0 40 63
0 41 83
0 42 54
0 43 57
0 44 82
0 45 56
0 46 61
0 47 1
0 48 47
0 49 61
1 2 64
1 3 90
1 4 67
1 5 73
1 6 33
1 7 69
1 8 21
1 9 69
1 10 97
1 11 1
1 12 27
1 13 2
1 14 14
1 15 25
1 16 8
1 17 83
1 18 27
1 19 25
1 20 98
1 21 12
1 22 53
1 23 37
1 24 8
1 25 92
1 26 12
1 27 71
1 28 76
1 29 38
1 30 25
1 31 45
1 32 75
1 33 38
1 34 6
1 35 38
1 36 17
1 37 54
1 38 60
1 39 20
1 40 68
1 41 98
1 42 32
1 43 39
1 44 50
1 45 37
1 46 4
1 47 70
1 48 93
1 49 72
2 3 28
2 4 91
2 5 8
2 6 24
2 7 33
2 8 16
2 9 3
2 10 67
2 11 91
2 12 10
2 13 14
2 14 16
2 15 6
2 16 38
2 17 47
2 18 79
2 19 18
2 20 76
2 21 7
2 22 7
2 23 46
2 24 81
2 25 76
2 26 23
2 27 53
2 28 85
2 29 93
2 30 61
2 31 50
2 32 71
2 33 23
2 34 37
2 35 65
2 36 38
2 37 41
2 38 9
2 39 100
2 40 57
2 41 52
2 42 100
2 43 9
2 44 56
2 45 18
2 46 19
2 47 32
2 48 28
2 49 100
3 4 12
3 5 94
3 6 32
3 7 88
3 8 10
3 9 32
3 10 11
3 11 6
3 12 67
3 13 75
3 14 55
3 15 45
3 16 41
3 17 54
3 18 43
3 19 86
3 20 40
3 21 88
3 22 32
3 23 34
3 24 62
3 25 41
3 26 84
3 27 93
3 28 81
3 29 30
3 30 33
3 31 45
3 32 34
3 33 10
3 34 59
3 35 24
3 36 63
3 37 27
3 38 41
3 39 80
3 40 18
3 41 100
3 42 55
3 43 34
3 44 39
3 45 48
3 46 73
3 47 8
3 48 81
3 49 86
